gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4972160356347439,0.6891071499994723,504,450,0
0.001953125,0.1,0.5012773483558234,0.6957370739983162,512,478,0
0.00390625,0.1,0.5047381981745928,0.6794283390045166,522,522,0
0.0078125,0.1,0.5111467749683393,0.7275473979971139,581,690,0
0.015625,0.1,0.5212127167125202,1.3303994199959561,1341,2282,0
0.03125,0.1,0.5248045766190663,3.852850584007683,3479,7124,0
0.0625,0.1,0.5334839949342766,4.429739541999879,4892,10542,0
0.125,0.1,0.5452639853268701,4.627368929999648,5000,13634,0
0.25,0.1,0.5514705882352942,5.640608596004313,5000,13511,0
0.5,0.1,0.5533975282763439,4.741839017995517,5000,13503,0
