gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7002840909090908,0.07984081700851675,70,77,0
0.001953125,0.01,0.708409090909091,0.07481203399947844,72,91,0
0.00390625,0.01,0.7292045454545455,0.07563618999847677,73,101,0
0.0078125,0.01,0.7701136363636364,0.07835763800540008,78,113,0
0.015625,0.01,0.8435890151515151,0.08390998998947907,85,156,0
0.03125,0.01,0.9320549242424243,0.09914277101051994,110,216,0
0.0625,0.01,0.9864204545454547,0.171912796999095,225,500,0
0.125,0.01,0.9981060606060606,0.4072615199984284,626,1102,0
0.25,0.01,0.9988731060606061,1.0412135200022021,1597,2394,0
0.5,0.01,0.9989488636363637,3.185300987010123,3682,4820,0
