gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9411723263350711,0.6487674499949208,665,626,0
0.001953125,0.1,0.9434385421069934,0.6272990349971224,663,624,0
0.00390625,0.1,0.948111878258419,0.6361091730068438,667,648,0
0.0078125,0.1,0.9560142783335681,0.6350215249985922,667,645,0
0.015625,0.1,0.9671927105349678,0.6353120310086524,667,650,0
0.03125,0.1,0.9814123338499835,0.6435529750015121,679,691,0
0.0625,0.1,0.9910055892161007,0.6669423669954995,704,789,0
0.125,0.1,0.9948334977220422,0.7493540279974695,834,1230,0
0.25,0.1,0.9972171340002818,1.2774609930056613,1608,3014,0
0.5,0.1,0.9977807524306045,3.399574152994319,3756,6310,0
