category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
tile,1,PatchScore_same_centers,0.9924242424242424,0.9973936799779495,2.2624716758728027,0.06060606060606061,0.9761904761904762,2,82,33,84,46,0.021739130434782608
tile,1,PatchScore_byte_budget,0.9880952380952381,0.9963474025974024,2.745242118835449,0.0,0.9761904761904762,0,82,33,84,46,0.021739130434782608
tile,1,RBF_SVDD,0.9888167388167388,0.9963064640738635,0.11428457856841497,0.0,0.8928571428571429,0,75,33,84,46,0.021739130434782608
tile,1,DeepSVDD_head,0.9458874458874459,0.9807360344571932,0.027903563575819135,0.0,0.8333333333333334,0,70,33,84,46,0.021739130434782608
tile,1,DROCC_head,0.974025974025974,0.9908497731452415,-0.002662867307662964,0.030303030303030304,0.8095238095238095,1,68,33,84,46,0.021739130434782608
tile,1,Bubble_B,0.9971139971139971,0.9989115290839429,6.490119123386129,0.06060606060606061,0.9761904761904762,2,82,33,84,46,0.021739130434782608
tile,1,Bubble_BA,0.9963924963924964,0.9986404169101638,13.153435477591358,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,1,Bubble_BAD,0.9938672438672439,0.9976601144527424,15.913261840592417,0.030303030303030304,0.9285714285714286,1,78,33,84,46,0.021739130434782608
tile,1,Bubble_BAF,0.996031746031746,0.998515572965095,13.354057235212306,0.06060606060606061,0.9761904761904762,2,82,33,84,46,0.021739130434782608
tile,1,NBD,0.9935064935064934,0.9975588988286328,16.10190878283162,0.06060606060606061,0.9523809523809523,2,80,33,84,46,0.021739130434782608
