gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7420271476210605,0.09967600399977528,73,109,0
0.001953125,0.01,0.7435066460006575,0.09341691200097557,72,114,0
0.00390625,0.01,0.7475576534686017,0.09776157699525356,78,137,0
0.0078125,0.01,0.7655582170870321,0.11012849799590185,95,192,0
0.015625,0.01,0.7929993894133671,0.15400754500296898,150,311,0
0.03125,0.01,0.8320886759663708,0.381493317996501,444,766,0
0.0625,0.01,0.8848691935559626,1.7185507909889566,1992,2629,0
0.125,0.01,0.9076018035789771,4.547888608998619,5498,7421,0
0.25,0.01,0.9163144051477149,4.907876722005312,5800,10614,0
0.5,0.01,0.9199426987929171,5.150489139996353,5800,10614,0
