category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
grid,0,PatchScore_same_centers,0.9582289055973268,0.986968072242659,2.828972816467285,0.0,0.7192982456140351,0,41,21,57,54,0.018518518518518517
grid,0,PatchScore_byte_budget,0.9832915622389307,0.9950296043786351,2.4540772438049316,0.0,0.9122807017543859,0,52,21,57,54,0.018518518518518517
grid,0,RBF_SVDD,0.7886382623224728,0.8916531572423976,0.08384698745116766,0.047619047619047616,0.10526315789473684,1,6,21,57,54,0.018518518518518517
grid,0,DeepSVDD_head,0.9390142021720969,0.979018938855982,0.020494523807428777,0.047619047619047616,0.8245614035087719,1,47,21,57,54,0.018518518518518517
grid,0,DROCC_head,0.24979114452798665,0.59049387417958,-0.14225332159548998,0.2857142857142857,0.03508771929824561,6,2,21,57,54,0.018518518518518517
grid,0,Bubble_B,0.9782790309106097,0.993838631888675,8.243502554451275,0.0,0.7719298245614035,0,44,21,57,54,0.018518518518518517
grid,0,Bubble_BA,0.9782790309106097,0.993838631888675,18.159758923499236,0.0,0.7543859649122807,0,43,21,57,54,0.018518518518518517
grid,0,Bubble_BAD,0.971595655806182,0.9912584389608254,18.86993541314447,0.0,0.7368421052631579,0,42,21,57,54,0.018518518518518517
grid,0,Bubble_BAF,0.9741019214703426,0.9916260306363114,18.79635295312935,0.0,0.7543859649122807,0,43,21,57,54,0.018518518518518517
grid,0,NBD,0.9607351712614871,0.9867164682756293,19.506529442774582,0.0,0.7368421052631579,0,42,21,57,54,0.018518518518518517
