gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6392855583213242,0.07797944000049029,57,70,0
0.001953125,0.01,0.6455849600419231,0.08895644900621846,66,105,0
0.00390625,0.01,0.6499737979824446,0.10329471100703813,90,154,0
0.0078125,0.01,0.658445783658675,0.2415603010013001,266,448,0
0.015625,0.01,0.6753788375038212,0.7087459460017271,864,1270,0
0.03125,0.01,0.6878138783352985,1.9771228390018223,2350,3262,0
0.0625,0.01,0.6985894580549369,3.748295492012403,4079,6142,0
0.125,0.01,0.7053146425608104,4.250939653997193,4930,9475,0
0.25,0.01,0.7102821083890127,4.788314506004099,5000,9151,0
0.5,0.01,0.6986385868378532,5.127487728008418,5000,9150,0
