gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6949295206932935,0.08562122400326189,60,88,0
0.001953125,0.01,0.6982015625185237,0.09088682998844888,67,129,0
0.00390625,0.01,0.7051250133371272,0.10997532699548174,95,179,0
0.0078125,0.01,0.721295538879207,0.20678482799849007,214,399,0
0.015625,0.01,0.7449585659921044,0.6275723500002641,700,1084,0
0.03125,0.01,0.7650650259036644,2.318129093007883,2050,2789,0
0.0625,0.01,0.7731028677786866,3.961111263008206,3961,5121,0
0.125,0.01,0.7766950006520372,4.599970746014151,4919,9501,0
0.25,0.01,0.7734763073348272,5.497319809990586,5000,9153,0
0.5,0.01,0.7376320375573495,5.297512731005554,5000,9150,0
