category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
grid,2,PatchScore_same_centers,0.9590643274853802,0.9861503646782346,2.5817320346832275,0.09523809523809523,0.8596491228070176,2,49,21,57,54,0.018518518518518517
grid,2,PatchScore_byte_budget,0.9816207184628237,0.9940078490005286,2.44675350189209,0.047619047619047616,0.8947368421052632,1,51,21,57,54,0.018518518518518517
grid,2,RBF_SVDD,0.7652464494569757,0.8875092459915381,0.059606855785222,0.047619047619047616,0.21052631578947367,1,12,21,57,54,0.018518518518518517
grid,2,DeepSVDD_head,0.9515455304928989,0.9839943211907325,0.027153352741152048,0.09523809523809523,0.8421052631578947,2,48,21,57,54,0.018518518518518517
grid,2,DROCC_head,0.2556390977443609,0.5934824554678975,-0.0033830590546131134,0.2857142857142857,0.03508771929824561,6,2,21,57,54,0.018518518518518517
grid,2,Bubble_B,0.9724310776942355,0.9910496946958198,4.717427993070546,0.047619047619047616,0.8771929824561403,1,50,21,57,54,0.018518518518518517
grid,2,Bubble_BA,0.9699248120300752,0.9900293650496492,9.665350339115934,0.047619047619047616,0.8771929824561403,1,50,21,57,54,0.018518518518518517
grid,2,Bubble_BAD,0.9565580618212197,0.9855108044925665,11.691509159605447,0.047619047619047616,0.8245614035087719,1,47,21,57,54,0.018518518518518517
grid,2,Bubble_BAF,0.9649122807017544,0.9887673560998664,14.836791908740457,0.0,0.7017543859649122,0,40,21,57,54,0.018518518518518517
grid,2,NBD,0.9473684210526315,0.9822321851726024,17.438899333106825,0.0,0.6491228070175439,0,37,21,57,54,0.018518518518518517
