gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9039899550443391,0.09349007200216874,72,103,0
0.001953125,0.01,0.9051222547337975,0.08832375700876582,72,117,0
0.00390625,0.01,0.9074989629928586,0.09091617500234861,74,142,0
0.0078125,0.01,0.9132725703202951,0.09954205399844795,86,160,0
0.015625,0.01,0.9219722194195004,0.12965651399281342,122,261,0
0.03125,0.01,0.9413446339084519,0.2578887839918025,285,534,0
0.0625,0.01,0.9628246953441181,0.9305052440031432,1192,1672,0
0.125,0.01,0.9591587349633964,3.9338263169920538,4096,5154,0
0.25,0.01,0.9516025964416641,4.786625484994147,5794,10072,0
0.5,0.01,0.9525779436989203,4.989774390007369,5800,10614,0
