gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6174910282415353,0.5365926670056069,504,510,0
0.001953125,0.1,0.6253608207208613,0.5252808660006849,511,532,0
0.00390625,0.1,0.6329185520361992,0.5427191780036082,516,548,0
0.0078125,0.1,0.6365657668903105,0.5649971350067062,554,663,0
0.015625,0.1,0.6392377906069591,0.8728766900021583,1002,1676,0
0.03125,0.1,0.6534560773911686,2.9653518139966764,2734,4703,0
0.0625,0.1,0.6633542674364176,3.8956733380036894,4564,7354,0
0.125,0.1,0.6710972850678734,4.00179136999941,4990,11918,0
0.25,0.1,0.6734523716648463,4.823419064996415,5000,13535,0
0.5,0.1,0.6573227102512091,4.566593930008821,5000,13501,0
