gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4346954985714455,0.7959569590020692,504,498,0
0.001953125,0.1,0.4281395596969805,0.8167189600062557,508,498,0
0.00390625,0.1,0.42062334767815435,0.842831471003592,524,542,0
0.0078125,0.1,0.41404369835568045,0.9080940059939167,593,709,0
0.015625,0.1,0.41756469988500433,1.7667608299962012,1418,2392,0
0.03125,0.1,0.4393308911571885,4.923111441996298,4093,6362,0
0.0625,0.1,0.435821744851869,5.20973773500009,4999,10897,0
0.125,0.1,0.4232670626311485,5.491209633008111,5000,13585,0
0.25,0.1,0.41796777750115593,6.860959865007317,5000,13504,0
0.5,0.1,0.46321916752617043,5.876061100992956,5000,13500,0
