gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8177780822230594,0.09849248100363184,71,105,0
0.001953125,0.01,0.8310328686737223,0.09772241199971177,72,118,0
0.00390625,0.01,0.8471189962439063,0.10134333299356513,79,140,0
0.0078125,0.01,0.8575424415750476,0.1092733679979574,91,187,0
0.015625,0.01,0.8674178853991847,0.14827328799583483,132,274,0
0.03125,0.01,0.8901028644495439,0.3403325590043096,373,656,0
0.0625,0.01,0.924489959014054,1.2844323809986236,1510,2090,0
0.125,0.01,0.9318080624721718,4.324616065990995,4781,5988,0
0.25,0.01,0.9214302839332809,5.144320565988892,6000,11022,0
0.5,0.01,0.9149912662259821,5.124408592004329,6000,10980,0
