gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5977921672647839,0.5971192569995765,505,489,0
0.001953125,0.1,0.6020440006241223,0.5755462829984026,508,505,0
0.00390625,0.1,0.6072710251209237,0.5740649459912675,517,517,0
0.0078125,0.1,0.6178420970510219,0.6010544650052907,548,610,0
0.015625,0.1,0.6396376189733188,0.878205764995073,931,1479,0
0.03125,0.1,0.6637735996255266,2.8472696779936086,2663,4579,0
0.0625,0.1,0.6773677640817599,3.9526715600077296,4557,7017,0
0.125,0.1,0.6688348416289592,4.522264751998591,4982,11511,0
0.25,0.1,0.6611113278202528,5.04865859200072,5000,13501,0
0.5,0.1,0.6346982758620691,5.100598938006442,5000,13500,0
