gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6189785495403473,0.5439227409951854,504,502,0
0.001953125,0.1,0.6256486210418795,0.560029467989807,511,516,0
0.00390625,0.1,0.6359448416751787,0.5673951890057651,516,520,0
0.0078125,0.1,0.6454851889683351,0.5715084569965256,554,629,0
0.015625,0.1,0.6565577119509705,0.8934126959939022,1003,1707,0
0.03125,0.1,0.6854239019407559,2.6541102420014795,2734,4730,0
0.0625,0.1,0.7075893769152196,3.568748178993701,4564,7439,0
0.125,0.1,0.7141062308478039,4.1868310930003645,4990,12026,0
0.25,0.1,0.7192492339121553,7.074988548993133,5000,13526,0
0.5,0.1,0.6922063329928498,4.864473249996081,5000,13501,0
