gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8219049428052847,0.09597002499504015,73,113,0
0.001953125,0.01,0.8232767717698705,0.0908422140055336,74,118,0
0.00390625,0.01,0.8268962897302774,0.08983009700023104,72,129,0
0.0078125,0.01,0.8388734118441603,0.09950370399747044,84,162,0
0.015625,0.01,0.8689375712295808,0.1217969340068521,114,239,0
0.03125,0.01,0.9190620910894431,0.22316066701023374,252,505,0
0.0625,0.01,0.9526930057827866,0.7089613489952171,936,1426,0
0.125,0.01,0.9656620657633701,3.3961653230071533,3150,4000,0
0.25,0.01,0.9679308598201848,4.348119743997813,5785,7736,0
0.5,0.01,0.9630661432611541,4.64498134200403,6200,11371,0
