gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8182111111111112,0.09227758400083985,71,106,0
0.001953125,0.01,0.8182555555555556,0.08711551800661255,72,113,0
0.00390625,0.01,0.8208777777777778,0.08738933698623441,72,113,0
0.0078125,0.01,0.8320555555555555,0.09505904901016038,83,145,0
0.015625,0.01,0.8675000000000002,0.11438524500408676,111,235,0
0.03125,0.01,0.9184,0.21497293600987177,255,478,0
0.0625,0.01,0.9519444444444444,0.7007853499962948,935,1393,0
0.125,0.01,0.9619222222222222,3.3030383930017706,3133,3989,0
0.25,0.01,0.9638444444444444,4.376833030008129,5779,7732,0
0.5,0.01,0.9596111111111111,4.651593497997965,6200,11368,0
