gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8641572749145245,0.6514293280051788,587,550,0
0.001953125,0.1,0.8670064581486641,0.6420231259980937,587,544,0
0.00390625,0.1,0.8717762019332236,0.6431112849968486,590,566,0
0.0078125,0.1,0.8814528723988012,0.6470180739997886,592,585,0
0.015625,0.1,0.8989806255540078,0.659037736011669,606,612,0
0.03125,0.1,0.9220062470980541,0.692741102000582,651,773,0
0.0625,0.1,0.9491790131273479,0.9800446290028049,1075,1742,0
0.125,0.1,0.9551728504495378,3.3163256630068645,3302,5207,0
0.25,0.1,0.9543497530707865,4.957498078001663,5676,8591,0
0.5,0.1,0.9569140179815119,4.540854317994672,5800,14047,0
