gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5040484804264331,0.8973239879996981,505,488,0
0.001953125,0.1,0.5008259102747291,0.7649351660074899,507,506,0
0.00390625,0.1,0.4965696855460635,0.7969530889968155,521,540,0
0.0078125,0.1,0.4991132865148613,0.8052857940056128,576,675,0
0.015625,0.1,0.5054570881342535,1.320337715005735,1209,2108,0
0.03125,0.1,0.5168475562176349,4.413966330001131,3400,6961,0
0.0625,0.1,0.5236676496519016,5.220054416000494,4932,10785,0
0.125,0.1,0.529302080483183,5.230532305999077,5000,13584,0
0.25,0.1,0.5370342220735922,6.785500427009538,5000,13512,0
0.5,0.1,0.5237183189939095,5.752961517995573,5000,13500,0
