gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6984611483850836,0.7023797379952157,502,496,0
0.001953125,0.1,0.7045658449056016,0.7059966410015477,506,505,0
0.00390625,0.1,0.7114506943360899,0.7203632419987116,509,540,0
0.0078125,0.1,0.721787720393197,0.7577574360038852,537,622,0
0.015625,0.1,0.732631845841785,0.9183138950029388,747,1083,0
0.03125,0.1,0.7579673115930721,2.11786413298978,2069,3870,0
0.0625,0.1,0.7735801217038539,7.045974330001627,3993,7257,0
0.125,0.1,0.7815084256514278,5.8680940569902305,4924,11129,0
0.25,0.1,0.7807282727414573,5.645788469002582,5000,13499,0
0.5,0.1,0.7648326572008115,6.095642284009955,5000,13498,0
