gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6126617826617826,0.10562337400915567,58,90,0
0.001953125,0.01,0.6407326007326007,0.11854907400265802,67,100,0
0.00390625,0.01,0.6769352869352869,0.17413224899792112,93,178,0
0.0078125,0.01,0.7136263736263736,0.3456448979995912,236,405,0
0.015625,0.01,0.7428083028083028,0.8722306440031389,761,1167,0
0.03125,0.01,0.7611477411477412,2.844025372003671,2217,3075,0
0.0625,0.01,0.7675091575091575,7.383152263995726,4237,6395,0
0.125,0.01,0.7671794871794871,6.128412763995584,4983,9267,0
0.25,0.01,0.7598901098901099,6.333689995997702,5000,9150,0
0.5,0.01,0.6971672771672772,6.3966496659995755,5000,9150,0
