gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5270211098820059,0.6637571590108564,505,496,0
0.001953125,0.1,0.5233798856932154,0.6514309049962321,506,521,0
0.00390625,0.1,0.5221584623893806,0.6674873860029038,518,549,0
0.0078125,0.1,0.5195427728613569,0.7238561749982182,585,718,0
0.015625,0.1,0.5208794247787611,1.3078642320033396,1277,2290,0
0.03125,0.1,0.521916482300885,3.649368256999878,3475,7064,0
0.0625,0.1,0.5107277839233038,4.255774830002338,4892,10737,0
0.125,0.1,0.5101055494100296,4.901172486002906,5000,13552,0
0.25,0.1,0.5121450958702065,5.950320799005567,5000,13479,0
0.5,0.1,0.47943745390855463,5.114795348999905,5000,13500,0
