gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8829970741080396,0.10392343200510368,79,145,0
0.001953125,0.01,0.8838595571859034,0.09590360900619999,77,130,0
0.00390625,0.01,0.8843290100004367,0.09850205499969888,82,166,0
0.0078125,0.01,0.8870693043364337,0.11422803200548515,97,206,0
0.015625,0.01,0.891752914974453,0.1501172489952296,150,314,0
0.03125,0.01,0.9125070963797546,0.33832390200404916,395,700,0
0.0625,0.01,0.9260557229573344,1.4459025140095036,1692,2249,0
0.125,0.01,0.8897440936285427,4.3071679519925965,4830,6039,0
0.25,0.01,0.883106249181187,4.864168918997166,5800,10646,0
0.5,0.01,0.8854207607319098,5.05294911499368,5800,10614,0
