gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8172414974141178,0.7580027270014398,609,583,0
0.001953125,0.1,0.8188170017467549,0.7463842349970946,606,580,0
0.00390625,0.1,0.8229726798415362,0.7499377880012617,610,609,0
0.0078125,0.1,0.8286810288728292,0.7314176540094195,611,611,0
0.015625,0.1,0.8388076400543435,0.775743745994987,626,664,0
0.03125,0.1,0.8610930346725119,0.8334675340011017,694,841,0
0.0625,0.1,0.9025698987338882,1.5795228729984956,1533,2565,0
0.125,0.1,0.9241360413741138,4.669100683997385,4854,8548,0
0.25,0.1,0.9258942128757521,5.038737898998079,6000,13479,0
0.5,0.1,0.9269102990033222,5.511839678991237,6000,16203,0
