gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.930891537054475,0.7053920370090054,588,588,0
0.001953125,0.1,0.9319847171261271,0.7024024699931033,588,593,0
0.00390625,0.1,0.9344633135262094,0.7062888880027458,588,569,0
0.0078125,0.1,0.9380892078232729,0.722344226000132,595,612,0
0.015625,0.1,0.9455466441536513,0.7123755500069819,602,641,0
0.03125,0.1,0.957679860592482,0.7637402980035404,660,788,0
0.0625,0.1,0.9729086166401489,1.173832627988304,1216,2040,0
0.125,0.1,0.9662954183849075,4.069821289987885,4138,6769,0
0.25,0.1,0.9574633892911647,4.7330430620058905,5795,12306,0
0.5,0.1,0.9607754002013184,4.908640431996901,5800,15660,0
