gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5722516626951666,0.6217018550087232,503,490,0
0.001953125,0.1,0.5791158373937476,0.6073940229980508,508,526,0
0.00390625,0.1,0.58332444191533,0.6082435360003728,508,544,0
0.0078125,0.1,0.5842965702836955,0.6439951909997035,545,618,0
0.015625,0.1,0.588066531517113,0.936612616002094,881,1324,0
0.03125,0.1,0.5971239226565186,2.2283789810026065,2377,4120,0
0.0625,0.1,0.6119429526620905,4.111620363997645,4105,7360,0
0.125,0.1,0.6245687662268378,6.050105192000046,4932,11584,0
0.25,0.1,0.6327014498938958,5.248192034006934,5000,13520,0
0.5,0.1,0.641800334317317,5.241770174994599,5000,13500,0
