gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9147609394079501,0.15927079199173022,71,122,0
0.001953125,0.01,0.9156500812082844,0.08927222499914933,73,124,0
0.00390625,0.01,0.9171556946568505,0.09683770399715286,79,141,0
0.0078125,0.01,0.9204988678261076,0.09906709000642877,85,160,0
0.015625,0.01,0.9281454873089826,0.1280577790021198,118,238,0
0.03125,0.01,0.9409372740097925,0.24897767401125748,283,528,0
0.0625,0.01,0.9606525115292053,0.9844661179959076,1187,1687,0
0.125,0.01,0.9587201100164788,4.063033061000169,4092,5121,0
0.25,0.01,0.9480148427404536,4.814099156996235,5794,10029,0
0.5,0.01,0.9484890517006318,4.685665741999401,5800,10614,0
