gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9017935632656324,0.08261195800150745,71,122,0
0.001953125,0.01,0.9069196606957335,0.08090500500111375,75,143,0
0.00390625,0.01,0.9139295133061615,0.08406168098736089,78,162,0
0.0078125,0.01,0.9168407713121212,0.08991978499398101,88,191,0
0.015625,0.01,0.9332693998241828,0.11784002400236204,129,283,0
0.03125,0.01,0.9671084928816888,0.2671565640048357,365,671,0
0.0625,0.01,0.9853295429895765,1.005599975003861,1457,2018,0
0.125,0.01,0.9871333812834652,3.4468336810095934,4270,5384,0
0.25,0.01,0.9851811259147629,3.9646853010053746,5796,10348,0
0.5,0.01,0.9832517039421858,3.947092189002433,5800,10614,0
