gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.3719220874678427,0.08982773299794644,62,100,0
0.001953125,0.01,0.36493936052921727,0.09320177799963858,70,116,0
0.00390625,0.01,0.3611693992957996,0.14069744999869727,120,224,0
0.0078125,0.01,0.3634693127526645,0.32555198900809046,355,595,0
0.015625,0.01,0.39157804886723335,1.259281174003263,1419,2084,0
0.03125,0.01,0.4257092387760667,4.58665341300366,4098,5404,0
0.0625,0.01,0.45007172410522694,5.934570227997028,4998,9261,0
0.125,0.01,0.4549916420670769,6.94589891799842,5000,9164,0
0.25,0.01,0.4498524024611445,6.494731494007283,5000,9150,0
0.5,0.01,0.4616720607935888,5.4373897170007695,5000,9150,0
