gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6356783429552193,0.12922072400397155,58,82,0
0.001953125,0.01,0.6589171477609611,0.12331402699055616,67,105,0
0.00390625,0.01,0.6894503822749258,0.15666016600152943,93,179,0
0.0078125,0.01,0.7192034638789204,0.3240834819880547,235,406,0
0.015625,0.01,0.7392826493992821,0.8009918280004058,761,1158,0
0.03125,0.01,0.7497269464815104,2.522694159997627,2215,3062,0
0.0625,0.01,0.7527500390076455,5.023343667999143,4242,6362,0
0.125,0.01,0.756602044000624,5.70185555399803,4983,9268,0
0.25,0.01,0.7570945155250429,6.070541255001444,5000,9150,0
0.5,0.01,0.7089200733343736,6.2363355420093285,5000,9150,0
