gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6323565323565323,0.07527377699443605,57,78,0
0.001953125,0.01,0.63996336996337,0.08599933999357745,66,101,0
0.00390625,0.01,0.65001221001221,0.10199525200005155,90,162,0
0.0078125,0.01,0.6638583638583639,0.24105813200003468,266,459,0
0.015625,0.01,0.6797191697191696,0.7063262610026868,865,1262,0
0.03125,0.01,0.6925641025641025,2.0407642709906213,2352,3274,0
0.0625,0.01,0.7044932844932845,3.8673175080039073,4079,6131,0
0.125,0.01,0.7115628815628816,4.471518954989733,4930,9474,0
0.25,0.01,0.7152686202686203,7.170079057992552,5000,9151,0
0.5,0.01,0.6864835164835166,4.866512902997783,5000,9150,0
