gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.47417339450628915,0.6494615629926557,504,499,0
0.001953125,0.1,0.47840570947588057,0.6520184359978884,512,515,0
0.00390625,0.1,0.48595748716672,0.6672671840060502,522,545,0
0.0078125,0.1,0.4950030230821211,0.7281177489930997,581,691,0
0.015625,0.1,0.5120508352005312,1.3461710080009652,1341,2357,0
0.03125,0.1,0.5191402591551968,3.7844135780032957,3478,7099,0
0.0625,0.1,0.5146826949295207,5.610942617000546,4892,10550,0
0.125,0.1,0.5109245889201077,5.127335926008527,5000,13621,0
0.25,0.1,0.5089684769593722,5.904011525999522,5000,13538,0
0.5,0.1,0.4883640976396249,5.247179102996597,5000,13504,0
