gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.83387786622312,0.7855164780048653,610,613,0
0.001953125,0.1,0.8367094372500099,0.7668003639992094,608,592,0
0.00390625,0.1,0.8415013266801316,0.7714845860027708,612,614,0
0.0078125,0.1,0.8493128984990693,0.7821670639968943,611,613,0
0.015625,0.1,0.8638865787493565,0.7969553119910415,626,662,0
0.03125,0.1,0.8907370005148312,0.8568811889999779,693,838,0
0.0625,0.1,0.920359589719219,1.5365810460061766,1539,2593,0
0.125,0.1,0.93275513841036,4.747937232998083,4854,8523,0
0.25,0.1,0.9266662706427468,5.268451607000316,6000,13359,0
0.5,0.1,0.9235376816759733,5.402450708003016,6000,16203,0
