gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.618682328907048,0.07486134801001754,57,66,0
0.001953125,0.01,0.6322369765066395,0.08449447200109717,66,100,0
0.00390625,0.01,0.6461184882533197,0.10070103699399624,90,164,0
0.0078125,0.01,0.6620224719101124,0.25359030500112567,266,440,0
0.015625,0.01,0.6736057201225739,0.6915516189910704,865,1266,0
0.03125,0.01,0.6870377936670071,1.9482603539945558,2349,3272,0
0.0625,0.01,0.7018283963227783,3.8822144029982155,4081,6086,0
0.125,0.01,0.7085699693564862,5.229994130000705,4930,9479,0
0.25,0.01,0.7115832482124615,5.152488395993714,5000,9151,0
0.5,0.01,0.7063942798774259,5.07143510899914,5000,9150,0
