gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4577055766627363,0.8213172379910247,504,506,0
0.001953125,0.1,0.45210489541027993,0.8221662510040915,508,514,0
0.00390625,0.1,0.4453032883532032,0.8266146600071806,524,573,0
0.0078125,0.1,0.43813048604742577,0.906722888990771,593,724,0
0.015625,0.1,0.44397135246080616,1.6993471269961447,1417,2518,0
0.03125,0.1,0.47129787326957506,4.751182205000077,4093,6347,0
0.0625,0.1,0.47843792305340843,5.291135145002045,4999,10953,0
0.125,0.1,0.4670837154460893,6.116618970991112,5000,13590,0
0.25,0.1,0.45849163718939695,7.610382375001791,5000,13504,0
0.5,0.1,0.4550580811389144,6.151232178002829,5000,13500,0
