category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
pill,2,PatchScore_same_centers,0.9138025095471904,0.9822736115027166,3.0352284908294678,0.07692307692307693,0.6028368794326241,2,85,26,141,54,0.018518518518518517
pill,2,PatchScore_byte_budget,0.9656301145662847,0.9939767752128676,2.637476682662964,0.038461538461538464,0.9078014184397163,1,128,26,141,54,0.018518518518518517
pill,2,RBF_SVDD,0.5523731587561375,0.885375909061792,0.06063574922609899,0.11538461538461539,0.2553191489361702,3,36,26,141,54,0.018518518518518517
pill,2,DeepSVDD_head,0.809328968903437,0.956842097298356,0.012199819087982178,0.0,0.24822695035460993,0,35,26,141,54,0.018518518518518517
pill,2,DROCC_head,0.5,0.844311377245509,0.07724008709192276,0.0,0.0,0,0,26,141,54,0.0
pill,2,Bubble_B,0.45908346972176767,0.8447869350182358,6.131340199139492,0.038461538461538464,0.09929078014184398,1,14,26,141,54,0.018518518518518517
pill,2,Bubble_BA,0.46617566830332785,0.8468136123051168,12.23089892209486,0.07692307692307693,0.09929078014184398,2,14,26,141,54,0.018518518518518517
pill,2,Bubble_BAD,0.47217675941080195,0.8511813839084571,15.599289438772821,0.038461538461538464,0.0851063829787234,1,12,26,141,54,0.018518518518518517
pill,2,Bubble_BAF,0.45771958537915985,0.8473120486532933,12.72505402906534,0.038461538461538464,0.09929078014184398,1,14,26,141,54,0.018518518518518517
pill,2,NBD,0.47081287506819425,0.8540446859456975,16.676831911423807,0.0,0.07801418439716312,0,11,26,141,54,0.018518518518518517
