category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
carpet,0,PatchScore_same_centers,0.9803370786516853,0.9941177270358273,1.6189132928848267,0.32142857142857145,0.9775280898876404,9,87,28,89,56,0.017857142857142856
carpet,0,PatchScore_byte_budget,0.9799357945425361,0.9942781485282708,1.820372462272644,0.39285714285714285,0.9775280898876404,11,87,28,89,56,0.017857142857142856
carpet,0,RBF_SVDD,0.9723113964686999,0.9917162766019428,0.09191590789130731,0.32142857142857145,0.9775280898876404,9,87,28,89,56,0.017857142857142856
carpet,0,DeepSVDD_head,0.9763242375601926,0.9930212262611513,0.01917563029564917,0.03571428571428571,0.8539325842696629,1,76,28,89,56,0.017857142857142856
carpet,0,DROCC_head,0.997191011235955,0.999180711610487,0.014035014435648918,0.10714285714285714,0.9887640449438202,3,88,28,89,56,0.017857142857142856
carpet,0,Bubble_B,0.8579454253611557,0.9197489262483295,7.750234231883259,0.39285714285714285,0.9887640449438202,11,88,28,89,56,0.017857142857142856
carpet,0,Bubble_BA,0.9546548956661316,0.9802494317232517,15.381994246186084,0.35714285714285715,0.9887640449438202,10,88,28,89,56,0.017857142857142856
carpet,0,Bubble_BAD,0.8727929373996789,0.9436442086261196,18.38398121590392,0.35714285714285715,0.9775280898876404,10,87,28,89,56,0.017857142857142856
carpet,0,Bubble_BAF,0.9337881219903692,0.9748102166919796,15.675161117692685,0.39285714285714285,0.9887640449438202,11,88,28,89,56,0.017857142857142856
carpet,0,NBD,0.884430176565008,0.9510958190859212,18.593570360079056,0.39285714285714285,0.9775280898876404,11,87,28,89,56,0.017857142857142856
