gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8417290496984822,0.579402449002373,589,585,0
0.001953125,0.1,0.846992618007902,0.57682196899259,590,578,0
0.00390625,0.1,0.8562980869203577,0.5754587779956637,594,588,0
0.0078125,0.1,0.8728815762112705,0.5818741399998544,596,589,0
0.015625,0.1,0.9054637138698274,0.579399825001019,600,612,0
0.03125,0.1,0.9408530879600749,0.6398890940035926,685,857,0
0.0625,0.1,0.9783348929091288,1.0501895359921036,1308,2256,0
0.125,0.1,0.9848461218548554,3.3576903130015125,3937,6290,0
0.25,0.1,0.9806482636722811,3.9288753220025683,5756,9820,0
0.5,0.1,0.9804663131628196,4.120887821001816,5800,15421,0
