gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8154761904761906,0.09670485599781387,68,109,0
0.001953125,0.01,0.8226150257400258,0.09365586399508175,71,124,0
0.00390625,0.01,0.8341075450450451,0.10467628299375065,82,159,0
0.0078125,0.01,0.8434181949806949,0.11424764100229368,93,194,0
0.015625,0.01,0.8517736486486487,0.13927943300222978,128,259,0
0.03125,0.01,0.8766891891891893,0.33112609399540816,380,658,0
0.0625,0.01,0.9174006595881595,1.269023606000701,1515,2107,0
0.125,0.01,0.9331965894465895,4.323209405993111,4789,5989,0
0.25,0.01,0.9322816119691119,4.985027192000416,6000,11022,0
0.5,0.01,0.9312761422136422,5.15205206599785,6000,10980,0
