gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.39140855457227136,0.8154424670065055,506,501,0
0.001953125,0.1,0.38494422935103245,0.8043491410062416,512,515,0
0.00390625,0.1,0.3812684365781711,0.8393570180051029,530,551,0
0.0078125,0.1,0.38216721976401175,0.8960190939978929,588,719,0
0.015625,0.1,0.3954761246312684,1.719873333000578,1431,2574,0
0.03125,0.1,0.42543556415929207,4.941935469993041,4141,6468,0
0.0625,0.1,0.45875967920353977,5.156088652001927,4998,11240,0
0.125,0.1,0.4779913348082596,8.09572280899738,5000,13700,0
0.25,0.1,0.4831535766961651,6.932161913995515,5000,13515,0
0.5,0.1,0.4805206028761062,5.8643942620110465,5000,13500,0
