gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5168916483901194,0.5903816770005506,504,492,0
0.001953125,0.1,0.5175300404658203,0.5881654620025074,512,501,0
0.00390625,0.1,0.5189200877274271,0.616883009992307,522,545,0
0.0078125,0.1,0.5214221727983196,0.6498718399961945,581,678,0
0.015625,0.1,0.5277649069697999,1.1854319690028206,1341,2284,0
0.03125,0.1,0.5345606935821003,3.3541774460027227,3478,7220,0
0.0625,0.1,0.5424582213573039,3.959920756999054,4892,10602,0
0.125,0.1,0.5438894552044399,4.370995574994595,5000,13643,0
0.25,0.1,0.5438122303565729,5.288553350008442,5000,13536,0
0.5,0.1,0.5390809213439183,6.850121676005074,5000,13503,0
