gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7233825491317167,0.07946625100157689,67,98,0
0.001953125,0.01,0.7279117478895504,0.07665716600604355,72,113,0
0.00390625,0.01,0.7380576015426181,0.07959507100167684,77,134,0
0.0078125,0.01,0.7635623717754683,0.08635328900709283,86,175,0
0.015625,0.01,0.8152333546340207,0.12811094599601347,129,279,0
0.03125,0.01,0.908373412257985,0.25068664200080093,343,648,0
0.0625,0.01,0.9609748988217357,0.8452081799914595,1276,1847,0
0.125,0.01,0.9728696510050561,3.160420191998128,3860,4913,0
0.25,0.01,0.9748427672955975,3.863065541998367,5741,8470,0
0.5,0.01,0.9781724010358861,3.9117878649994964,5800,10618,0
