gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9108368602624748,0.09712599600607064,72,102,0
0.001953125,0.01,0.9128878140152459,0.09605840498988982,74,121,0
0.00390625,0.01,0.9160294483764271,0.09462130600877572,77,147,0
0.0078125,0.01,0.9229884648670436,0.10182261699810624,86,170,0
0.015625,0.01,0.9299949022536781,0.12966023800254334,120,250,0
0.03125,0.01,0.9485009069246364,0.25991704399348237,281,514,0
0.0625,0.01,0.9676589489158397,0.9854718989954563,1191,1676,0
0.125,0.01,0.9595973965928085,3.9431279090058524,4087,5126,0
0.25,0.01,0.9512276084456615,4.9170186029950855,5794,10062,0
0.5,0.01,0.9501724935092648,4.926393888003076,5800,10614,0
