gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.44467824310520937,0.9758842369919876,506,502,0
0.001953125,0.1,0.4425025536261491,0.9479724400007399,512,517,0
0.00390625,0.1,0.4400408580183861,0.8628746670001419,530,565,0
0.0078125,0.1,0.44281920326864144,0.9185588779946556,588,718,0
0.015625,0.1,0.4544433094994893,1.9579323380021378,1431,2528,0
0.03125,0.1,0.4793667007150153,7.076003801004845,4141,6381,0
0.0625,0.1,0.49723186925434115,6.399954891996458,4998,11123,0
0.125,0.1,0.49770173646578136,6.394959363999078,5000,13695,0
0.25,0.1,0.49531664964249233,7.582618481988902,5000,13518,0
0.5,0.1,0.46743615934627175,6.184150355999009,5000,13500,0
