category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
pill,0,PatchScore_same_centers,0.9307146753955265,0.9873558266200902,3.09090518951416,0.0,0.5886524822695035,0,83,26,141,54,0.018518518518518517
pill,0,PatchScore_byte_budget,0.9675395526459356,0.9941868661394488,2.871358633041382,0.0,0.75177304964539,0,106,26,141,54,0.018518518518518517
pill,0,RBF_SVDD,0.5360065466448445,0.8816808330091771,0.05990674120342643,0.11538461538461539,0.2198581560283688,3,31,26,141,54,0.018518518518518517
pill,0,DeepSVDD_head,0.8363338788870704,0.9652076417734887,0.02018288674298674,0.0,0.2624113475177305,0,37,26,141,54,0.018518518518518517
pill,0,DROCC_head,0.4909983633387888,0.8399406860038787,-0.03043938218615949,0.038461538461538464,0.0,1,0,26,141,54,0.018518518518518517
pill,0,Bubble_B,0.524822695035461,0.8695099762283154,6.407190212545449,0.038461538461538464,0.06382978723404255,1,9,26,141,54,0.018518518518518517
pill,0,Bubble_BA,0.5319148936170213,0.8704529731607737,12.834368923777404,0.038461538461538464,0.07092198581560284,1,10,26,141,54,0.018518518518518517
pill,0,Bubble_BAD,0.4484451718494271,0.8395104292006149,16.47146006332593,0.07692307692307693,0.04964539007092199,2,7,26,141,54,0.018518518518518517
pill,0,Bubble_BAF,0.5240043644298964,0.8654100249754648,13.676610872073127,0.038461538461538464,0.05673758865248227,1,8,26,141,54,0.018518518518518517
pill,0,NBD,0.417075831969449,0.8260231604203024,17.61917558409603,0.07692307692307693,0.03546099290780142,2,5,26,141,54,0.018518518518518517
