gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7597400206215937,0.7520135109953117,589,574,0
0.001953125,0.1,0.7611117248490205,0.7253182919957908,590,590,0
0.00390625,0.1,0.7666813963764914,0.7406042899965541,594,589,0
0.0078125,0.1,0.7812822212402415,0.7325930799997877,598,613,0
0.015625,0.1,0.8064884371777875,0.7490570200025104,615,648,0
0.03125,0.1,0.8467465753424657,0.8481227379961638,739,964,0
0.0625,0.1,0.8933384887317719,1.9555695110029774,2010,3378,0
0.125,0.1,0.9041648254529386,4.733764357006294,5553,8309,0
0.25,0.1,0.9074605980262188,5.041571194000426,5800,13615,0
0.5,0.1,0.9112719104433643,5.270687108000857,5800,15660,0
