gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.40820024917884246,0.08745536500646267,62,98,0
0.001953125,0.01,0.39950987963220375,0.09202147499308921,70,111,0
0.00390625,0.01,0.3941453268670394,0.13925665800343268,120,232,0
0.0078125,0.01,0.39953047292496835,0.34866604999115225,354,586,0
0.015625,0.01,0.4263635333971725,1.3400502139993478,1421,2093,0
0.03125,0.01,0.4619693365870736,4.0815504509955645,4097,5425,0
0.0625,0.01,0.484065939723432,4.5234779809979955,4997,9255,0
0.125,0.01,0.4846940351527508,5.609659684996586,5000,9164,0
0.25,0.01,0.4839011933813157,6.230861171003198,5000,9150,0
0.5,0.01,0.46746774575520744,5.309984070001519,5000,9150,0
