track,dataset,class_or_category,seed,variant,selection,selected_epoch,auroc,average_precision,test_count
DeepSVDD,cifar10,2,7,one-class,fixed_final_epoch,150,0.496464,0.8950952965670994,10000
DeepSVDD,cifar10,2,7,soft-boundary,fixed_final_epoch,150,0.4782443333333333,0.8913149585012891,10000
DeepSVDD,cifar10,2,8,one-class,fixed_final_epoch,150,0.494138,0.8935583883404863,10000
DeepSVDD,cifar10,2,8,soft-boundary,fixed_final_epoch,150,0.47914444444444443,0.8906085442961089,10000
DeepSVDD,cifar10,2,9,one-class,fixed_final_epoch,150,0.476791,0.8916928069605534,10000
DeepSVDD,cifar10,2,9,soft-boundary,fixed_final_epoch,150,0.46873611111111113,0.8912502800164812,10000
DeepSVDD,cifar10,2,10,one-class,fixed_final_epoch,150,0.48386222222222225,0.8918661010853921,10000
DeepSVDD,cifar10,2,10,soft-boundary,fixed_final_epoch,150,0.4880651111111111,0.8948651716116501,10000
DeepSVDD,cifar10,3,1,one-class,fixed_final_epoch,150,0.5715605,0.9225230409074328,10000
DeepSVDD,cifar10,3,1,soft-boundary,fixed_final_epoch,150,0.5509742222222223,0.918025622811768,10000
DeepSVDD,cifar10,3,2,one-class,fixed_final_epoch,150,0.5802053333333334,0.9232559302224002,10000
DeepSVDD,cifar10,3,2,soft-boundary,fixed_final_epoch,150,0.5666683333333333,0.9212004327623009,10000
DeepSVDD,cifar10,3,3,one-class,fixed_final_epoch,150,0.5624888888888889,0.920364529499232,10000
DeepSVDD,cifar10,3,3,soft-boundary,fixed_final_epoch,150,0.5455962222222223,0.9163426858624366,10000
DeepSVDD,cifar10,3,4,one-class,fixed_final_epoch,150,0.579972,0.92320265220145,10000
DeepSVDD,cifar10,3,4,soft-boundary,fixed_final_epoch,150,0.5611361111111111,0.9196080291220361,10000
DeepSVDD,cifar10,3,5,one-class,fixed_final_epoch,150,0.5722778888888889,0.9212191572757562,10000
DeepSVDD,cifar10,3,5,soft-boundary,fixed_final_epoch,150,0.55239,0.9171875734676486,10000
DeepSVDD,cifar10,3,6,one-class,fixed_final_epoch,150,0.5809431111111111,0.923593802914255,10000
DeepSVDD,cifar10,3,6,soft-boundary,fixed_final_epoch,150,0.5680041666666666,0.9209668006766711,10000
DeepSVDD,cifar10,3,7,one-class,fixed_final_epoch,150,0.5893182777777778,0.9262262936764274,10000
DeepSVDD,cifar10,3,7,soft-boundary,fixed_final_epoch,150,0.5871832777777778,0.926098275957655,10000
DeepSVDD,cifar10,3,8,one-class,fixed_final_epoch,150,0.585666,0.9264465320234765,10000
DeepSVDD,cifar10,3,8,soft-boundary,fixed_final_epoch,150,0.5699577222222222,0.9229716038659649,10000
DeepSVDD,cifar10,3,9,one-class,fixed_final_epoch,150,0.570641,0.9218259093301447,10000
DeepSVDD,cifar10,3,9,soft-boundary,fixed_final_epoch,150,0.5632115,0.9202186681022336,10000
DeepSVDD,cifar10,3,10,one-class,fixed_final_epoch,150,0.5764726111111111,0.9223863624620482,10000
DeepSVDD,cifar10,3,10,soft-boundary,fixed_final_epoch,150,0.5540913888888889,0.9175003984031908,10000
DeepSVDD,cifar10,4,1,one-class,fixed_final_epoch,150,0.5745744444444445,0.9184289696638507,10000
DeepSVDD,cifar10,4,1,soft-boundary,fixed_final_epoch,150,0.5578535,0.9169014247245996,10000
DeepSVDD,cifar10,4,2,one-class,fixed_final_epoch,150,0.5567373333333333,0.914130004096216,10000
DeepSVDD,cifar10,4,2,soft-boundary,fixed_final_epoch,150,0.5514844444444444,0.9137032500473706,10000
DeepSVDD,cifar10,4,3,one-class,fixed_final_epoch,150,0.5706615555555555,0.917456187216045,10000
DeepSVDD,cifar10,4,3,soft-boundary,fixed_final_epoch,150,0.5584934444444445,0.9169724454767506,10000
DeepSVDD,cifar10,4,4,one-class,fixed_final_epoch,150,0.5593493888888889,0.9171091613711341,10000
DeepSVDD,cifar10,4,4,soft-boundary,fixed_final_epoch,150,0.5506195555555555,0.9155636696692226,10000
DeepSVDD,cifar10,4,5,one-class,fixed_final_epoch,150,0.5581248888888889,0.9159630409792556,10000
DeepSVDD,cifar10,4,5,soft-boundary,fixed_final_epoch,150,0.556981,0.9160836711313647,10000
DeepSVDD,cifar10,4,6,one-class,fixed_final_epoch,150,0.5781132777777778,0.9187607166382653,10000
DeepSVDD,cifar10,4,6,soft-boundary,fixed_final_epoch,150,0.5485633333333333,0.9151191933236896,10000
DeepSVDD,cifar10,4,7,one-class,fixed_final_epoch,150,0.571197,0.919646944434422,10000
DeepSVDD,cifar10,4,7,soft-boundary,fixed_final_epoch,150,0.5703093333333333,0.9201654182146181,10000
DeepSVDD,cifar10,4,8,one-class,fixed_final_epoch,150,0.5589432222222223,0.9151905704439843,10000
DeepSVDD,cifar10,4,8,soft-boundary,fixed_final_epoch,150,0.5560574444444445,0.9142442348588522,10000
DeepSVDD,cifar10,4,9,one-class,fixed_final_epoch,150,0.5863021666666667,0.9211763088940579,10000
DeepSVDD,cifar10,4,9,soft-boundary,fixed_final_epoch,150,0.5748135555555556,0.9199530559308207,10000
DeepSVDD,cifar10,4,10,one-class,fixed_final_epoch,150,0.5618635555555556,0.9167118604414909,10000
DeepSVDD,cifar10,4,10,soft-boundary,fixed_final_epoch,150,0.5592943333333333,0.9169970382508931,10000
DeepSVDD,cifar10,5,1,one-class,fixed_final_epoch,150,0.6322674444444445,0.9349096947480172,10000
DeepSVDD,cifar10,5,1,soft-boundary,fixed_final_epoch,150,0.6101516666666666,0.9304022803133154,10000
DeepSVDD,cifar10,5,2,one-class,fixed_final_epoch,150,0.6374302222222222,0.9349972597460383,10000
DeepSVDD,cifar10,5,2,soft-boundary,fixed_final_epoch,150,0.6254423888888889,0.9337253406266179,10000
DeepSVDD,cifar10,5,3,one-class,fixed_final_epoch,150,0.6054584444444444,0.9279288526355981,10000
DeepSVDD,cifar10,5,3,soft-boundary,fixed_final_epoch,150,0.6008178333333334,0.927651437096516,10000
DeepSVDD,cifar10,5,4,one-class,fixed_final_epoch,150,0.639894,0.9364923856236801,10000
DeepSVDD,cifar10,5,4,soft-boundary,fixed_final_epoch,150,0.6211129444444444,0.9332508617729315,10000
DeepSVDD,cifar10,5,5,one-class,fixed_final_epoch,150,0.6306704444444444,0.9338121507703906,10000
DeepSVDD,cifar10,5,5,soft-boundary,fixed_final_epoch,150,0.6027071111111111,0.9300560084547903,10000
DeepSVDD,cifar10,5,6,one-class,fixed_final_epoch,150,0.6323785,0.934132212981991,10000
DeepSVDD,cifar10,5,6,soft-boundary,fixed_final_epoch,150,0.6118611111111111,0.9309298854986697,10000
DeepSVDD,cifar10,5,7,one-class,fixed_final_epoch,150,0.6176897777777778,0.9316688804699025,10000
DeepSVDD,cifar10,5,7,soft-boundary,fixed_final_epoch,150,0.6149718888888889,0.931835161064718,10000
DeepSVDD,cifar10,5,8,one-class,fixed_final_epoch,150,0.6637858888888889,0.9426377138653285,10000
DeepSVDD,cifar10,5,8,soft-boundary,fixed_final_epoch,150,0.6348382222222222,0.9369201193834519,10000
DeepSVDD,cifar10,5,9,one-class,fixed_final_epoch,150,0.6316504444444444,0.9338475563191907,10000
DeepSVDD,cifar10,5,9,soft-boundary,fixed_final_epoch,150,0.6166196666666667,0.9323790793487252,10000
DeepSVDD,cifar10,5,10,one-class,fixed_final_epoch,150,0.6263143333333333,0.9339979275451229,10000
DeepSVDD,cifar10,5,10,soft-boundary,fixed_final_epoch,150,0.5983557777777778,0.9289416156475147,10000
DeepSVDD,cifar10,6,1,one-class,fixed_final_epoch,150,0.6147538888888889,0.9336364077720246,10000
DeepSVDD,cifar10,6,1,soft-boundary,fixed_final_epoch,150,0.6143171666666667,0.9341062719834125,10000
DeepSVDD,cifar10,6,2,one-class,fixed_final_epoch,150,0.5767131666666667,0.9255286015698332,10000
DeepSVDD,cifar10,6,2,soft-boundary,fixed_final_epoch,150,0.5717222777777777,0.9256698139688728,10000
DeepSVDD,cifar10,6,3,one-class,fixed_final_epoch,150,0.5701160555555556,0.924514486537082,10000
DeepSVDD,cifar10,6,3,soft-boundary,fixed_final_epoch,150,0.5828085555555556,0.9271254115800315,10000
DeepSVDD,cifar10,6,4,one-class,fixed_final_epoch,150,0.5832202222222223,0.9287224831749069,10000
DeepSVDD,cifar10,6,4,soft-boundary,fixed_final_epoch,150,0.5798765555555555,0.9284039937545095,10000
DeepSVDD,cifar10,6,5,one-class,fixed_final_epoch,150,0.579254,0.9262120750920784,10000
DeepSVDD,cifar10,6,5,soft-boundary,fixed_final_epoch,150,0.5789514444444445,0.9270402410163108,10000
DeepSVDD,cifar10,6,6,one-class,fixed_final_epoch,150,0.5623566666666666,0.9224840539194212,10000
DeepSVDD,cifar10,6,6,soft-boundary,fixed_final_epoch,150,0.5767522222222222,0.9263510112435276,10000
DeepSVDD,cifar10,6,7,one-class,fixed_final_epoch,150,0.6114608888888889,0.93298823640397,10000
DeepSVDD,cifar10,6,7,soft-boundary,fixed_final_epoch,150,0.6081956111111111,0.932731622280095,10000
DeepSVDD,cifar10,6,8,one-class,fixed_final_epoch,150,0.5875159444444444,0.9275158012984279,10000
DeepSVDD,cifar10,6,8,soft-boundary,fixed_final_epoch,150,0.5938973333333334,0.9303194171219884,10000
DeepSVDD,cifar10,6,9,one-class,fixed_final_epoch,150,0.5805276666666667,0.9269176547265934,10000
DeepSVDD,cifar10,6,9,soft-boundary,fixed_final_epoch,150,0.5940838333333334,0.9307593587571205,10000
DeepSVDD,cifar10,6,10,one-class,fixed_final_epoch,150,0.6069229444444444,0.9327954792216325,10000
DeepSVDD,cifar10,6,10,soft-boundary,fixed_final_epoch,150,0.6002331666666667,0.9319763984184656,10000
DeepSVDD,cifar10,7,1,one-class,fixed_final_epoch,150,0.6271752777777778,0.9371142019163351,10000
DeepSVDD,cifar10,7,1,soft-boundary,fixed_final_epoch,150,0.6112867777777777,0.9337231253980144,10000
DeepSVDD,cifar10,7,2,one-class,fixed_final_epoch,150,0.6183204444444445,0.935681420184419,10000
DeepSVDD,cifar10,7,2,soft-boundary,fixed_final_epoch,150,0.623803,0.9366435656018587,10000
DeepSVDD,cifar10,7,3,one-class,fixed_final_epoch,150,0.6108832222222222,0.9347583949015145,10000
DeepSVDD,cifar10,7,3,soft-boundary,fixed_final_epoch,150,0.6007556111111111,0.9328715027549427,10000
DeepSVDD,cifar10,7,4,one-class,fixed_final_epoch,150,0.6077892777777778,0.9346928015605439,10000
DeepSVDD,cifar10,7,4,soft-boundary,fixed_final_epoch,150,0.6045370555555556,0.9337583122243217,10000
DeepSVDD,cifar10,7,5,one-class,fixed_final_epoch,150,0.6111262222222222,0.9341684828070126,10000
DeepSVDD,cifar10,7,5,soft-boundary,fixed_final_epoch,150,0.6056294444444444,0.9337242030108168,10000
DeepSVDD,cifar10,7,6,one-class,fixed_final_epoch,150,0.5977047777777778,0.9304789549150891,10000
DeepSVDD,cifar10,7,6,soft-boundary,fixed_final_epoch,150,0.5941733333333333,0.9297263238855523,10000
DeepSVDD,cifar10,7,7,one-class,fixed_final_epoch,150,0.6226788888888889,0.9360830015686075,10000
DeepSVDD,cifar10,7,7,soft-boundary,fixed_final_epoch,150,0.6161463888888888,0.9346323982876075,10000
DeepSVDD,cifar10,7,8,one-class,fixed_final_epoch,150,0.6520811666666667,0.9439920255664064,10000
DeepSVDD,cifar10,7,8,soft-boundary,fixed_final_epoch,150,0.6535951111111111,0.9445582764707003,10000
DeepSVDD,cifar10,7,9,one-class,fixed_final_epoch,150,0.6132015,0.9346493272588748,10000
DeepSVDD,cifar10,7,9,soft-boundary,fixed_final_epoch,150,0.6027920555555556,0.9315867514085605,10000
DeepSVDD,cifar10,7,10,one-class,fixed_final_epoch,150,0.6120268333333333,0.9341580121408639,10000
DeepSVDD,cifar10,7,10,soft-boundary,fixed_final_epoch,150,0.6139758888888889,0.9349814852619195,10000
DeepSVDD,cifar10,8,1,one-class,fixed_final_epoch,150,0.7709408888888889,0.9585637198620884,10000
DeepSVDD,cifar10,8,1,soft-boundary,fixed_final_epoch,150,0.7678258888888889,0.9582113766009843,10000
DeepSVDD,cifar10,8,2,one-class,fixed_final_epoch,150,0.7829070555555555,0.9610953748106383,10000
DeepSVDD,cifar10,8,2,soft-boundary,fixed_final_epoch,150,0.7660441111111111,0.9589028401952147,10000
DeepSVDD,cifar10,8,3,one-class,fixed_final_epoch,150,0.7896503888888889,0.9621649922680504,10000
DeepSVDD,cifar10,8,3,soft-boundary,fixed_final_epoch,150,0.7726356666666667,0.9593278326709277,10000
DeepSVDD,cifar10,8,4,one-class,fixed_final_epoch,150,0.7888938888888889,0.9621042632407147,10000
DeepSVDD,cifar10,8,4,soft-boundary,fixed_final_epoch,150,0.7719545,0.9595557988112722,10000
DeepSVDD,cifar10,8,5,one-class,fixed_final_epoch,150,0.7696996666666667,0.9574054870858987,10000
DeepSVDD,cifar10,8,5,soft-boundary,fixed_final_epoch,150,0.7748184444444445,0.9591847768698907,10000
DeepSVDD,cifar10,8,6,one-class,fixed_final_epoch,150,0.7908496666666667,0.9622148665856326,10000
DeepSVDD,cifar10,8,6,soft-boundary,fixed_final_epoch,150,0.779364,0.9603189745503192,10000
DeepSVDD,cifar10,8,7,one-class,fixed_final_epoch,150,0.7817547777777778,0.961041464195407,10000
DeepSVDD,cifar10,8,7,soft-boundary,fixed_final_epoch,150,0.7707187777777778,0.9591646154855153,10000
DeepSVDD,cifar10,8,8,one-class,fixed_final_epoch,150,0.7494123333333333,0.9531463516172959,10000
DeepSVDD,cifar10,8,8,soft-boundary,fixed_final_epoch,150,0.7499123333333333,0.9551747871928558,10000
DeepSVDD,cifar10,8,9,one-class,fixed_final_epoch,150,0.762447,0.9563435249653631,10000
DeepSVDD,cifar10,8,9,soft-boundary,fixed_final_epoch,150,0.7670645555555555,0.9572816947941047,10000
DeepSVDD,cifar10,8,10,one-class,fixed_final_epoch,150,0.7757003333333333,0.9588870694555077,10000
DeepSVDD,cifar10,8,10,soft-boundary,fixed_final_epoch,150,0.7739916666666666,0.9591192123000053,10000
DeepSVDD,cifar10,9,1,one-class,fixed_final_epoch,150,0.6876867222222223,0.9489408399286735,10000
DeepSVDD,cifar10,9,1,soft-boundary,fixed_final_epoch,150,0.6758238888888889,0.9464297066631254,10000
DeepSVDD,cifar10,9,2,one-class,fixed_final_epoch,150,0.6872260555555556,0.9495445373180498,10000
DeepSVDD,cifar10,9,2,soft-boundary,fixed_final_epoch,150,0.6686546666666666,0.9454139394511027,10000
DeepSVDD,cifar10,9,3,one-class,fixed_final_epoch,150,0.6962530555555555,0.9505412358319647,10000
DeepSVDD,cifar10,9,3,soft-boundary,fixed_final_epoch,150,0.6865343333333334,0.9490126192463908,10000
DeepSVDD,cifar10,9,4,one-class,fixed_final_epoch,150,0.692954,0.9489570480246152,10000
DeepSVDD,cifar10,9,4,soft-boundary,fixed_final_epoch,150,0.6806658888888889,0.9462073055705909,10000
DeepSVDD,cifar10,9,5,one-class,fixed_final_epoch,150,0.6854285555555556,0.9489880003841562,10000
DeepSVDD,cifar10,9,5,soft-boundary,fixed_final_epoch,150,0.6785036666666666,0.9471624544666625,10000
DeepSVDD,cifar10,9,6,one-class,fixed_final_epoch,150,0.6971411666666667,0.9495286378225216,10000
DeepSVDD,cifar10,9,6,soft-boundary,fixed_final_epoch,150,0.6877551111111111,0.9474943230026662,10000
DeepSVDD,cifar10,9,7,one-class,fixed_final_epoch,150,0.7006762222222223,0.9516572077208498,10000
DeepSVDD,cifar10,9,7,soft-boundary,fixed_final_epoch,150,0.6903355555555556,0.9498503461945595,10000
DeepSVDD,cifar10,9,8,one-class,fixed_final_epoch,150,0.6752989444444445,0.9464953943970447,10000
DeepSVDD,cifar10,9,8,soft-boundary,fixed_final_epoch,150,0.6725408333333334,0.9462627851892715,10000
DeepSVDD,cifar10,9,9,one-class,fixed_final_epoch,150,0.6711909444444445,0.9467960397436579,10000
DeepSVDD,cifar10,9,9,soft-boundary,fixed_final_epoch,150,0.669227,0.9459546812277808,10000
DeepSVDD,cifar10,9,10,one-class,fixed_final_epoch,150,0.6715321666666667,0.9449275186349252,10000
DeepSVDD,cifar10,9,10,soft-boundary,fixed_final_epoch,150,0.6752077777777777,0.9460700304439092,10000
DROCC,cifar10,0,0,standard,fixed_final_epoch,100,0.5265057777777777,0.905101601736063,10000
DROCC,cifar10,0,1,standard,fixed_final_epoch,100,0.6553691111111111,0.9413841243364199,10000
DROCC,cifar10,0,2,standard,fixed_final_epoch,100,0.7834812222222223,0.9657722710775273,10000
DROCC,cifar10,1,0,standard,fixed_final_epoch,100,0.7475507222222222,0.9629573502093708,10000
DROCC,cifar10,1,1,standard,fixed_final_epoch,100,0.7560934444444445,0.9653591764143991,10000
DROCC,cifar10,1,2,standard,fixed_final_epoch,100,0.7074708888888889,0.9550075262526132,10000
DROCC,cifar10,2,0,standard,fixed_final_epoch,100,0.6979006666666666,0.947600946495988,10000
DROCC,cifar10,2,1,standard,fixed_final_epoch,100,0.6749856666666667,0.9409679142649949,10000
DROCC,cifar10,2,2,standard,fixed_final_epoch,100,0.6898628888888889,0.9451957201553622,10000
DROCC,cifar10,3,0,standard,fixed_final_epoch,100,0.6291182777777777,0.9373501253665012,10000
DROCC,cifar10,3,1,standard,fixed_final_epoch,100,0.6512723888888889,0.9424266365499477,10000
DROCC,cifar10,3,2,standard,fixed_final_epoch,100,0.6005285,0.931567975624774,10000
DROCC,cifar10,4,0,standard,fixed_final_epoch,100,0.6945812222222222,0.952549605801327,10000
DROCC,cifar10,4,1,standard,fixed_final_epoch,100,0.6727210555555555,0.9483869260886411,10000
DROCC,cifar10,4,2,standard,fixed_final_epoch,100,0.6838572222222222,0.9491150574695195,10000
DROCC,cifar10,5,0,standard,fixed_final_epoch,100,0.6230287777777778,0.9394568459548295,10000
DROCC,cifar10,5,1,standard,fixed_final_epoch,100,0.6479937222222222,0.9436598057797649,10000
DROCC,cifar10,5,2,standard,fixed_final_epoch,100,0.6089689444444445,0.9362366496514662,10000
DROCC,cifar10,6,0,standard,fixed_final_epoch,100,0.5203377777777778,0.9099290721732026,10000
DROCC,cifar10,6,1,standard,fixed_final_epoch,100,0.5894881666666667,0.9273016670842554,10000
DROCC,cifar10,6,2,standard,fixed_final_epoch,100,0.6339676111111111,0.9376069911208113,10000
DROCC,cifar10,7,0,standard,fixed_final_epoch,100,0.565129,0.9222612862748608,10000
DROCC,cifar10,7,1,standard,fixed_final_epoch,100,0.6309042222222222,0.9362292338401333,10000
DROCC,cifar10,7,2,standard,fixed_final_epoch,100,0.5357844444444444,0.9138784784994387,10000
DROCC,cifar10,8,0,standard,fixed_final_epoch,100,0.7864974444444445,0.96386431325723,10000
DROCC,cifar10,8,1,standard,fixed_final_epoch,100,0.8185552222222222,0.9707027527260945,10000
DROCC,cifar10,8,2,standard,fixed_final_epoch,100,0.7832321111111111,0.9622850154019694,10000
DROCC,cifar10,9,0,standard,fixed_final_epoch,100,0.5799277222222222,0.9218865674340516,10000
DROCC,cifar10,9,1,standard,fixed_final_epoch,100,0.5679476666666666,0.923467830548844,10000
DROCC,cifar10,9,2,standard,fixed_final_epoch,100,0.6096413888888889,0.9256907884535549,10000
