category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
wood,1,PatchScore_same_centers,0.9912280701754386,0.9973959109962393,2.0843279361724854,0.21052631578947367,0.9833333333333333,4,59,19,60,50,0.02
wood,1,PatchScore_byte_budget,0.9947368421052631,0.9983980696798495,2.2746143341064453,0.21052631578947367,1.0,4,60,19,60,50,0.02
wood,1,RBF_SVDD,0.9885964912280701,0.9966629218758262,0.08674164028644528,0.15789473684210525,0.9833333333333333,3,59,19,60,50,0.02
wood,1,DeepSVDD_head,0.9798245614035087,0.9938012482437911,0.01877591770607978,0.05263157894736842,0.8666666666666667,1,52,19,60,50,0.02
wood,1,DROCC_head,0.9605263157894737,0.9854350438559586,-0.04880641819909215,0.21052631578947367,0.9666666666666667,4,58,19,60,50,0.02
wood,1,Bubble_B,0.986842105263158,0.9959660939797459,6.428399173970417,0.2631578947368421,0.9833333333333333,5,59,19,60,50,0.02
wood,1,Bubble_BA,0.9877192982456141,0.9962344555616668,12.581920268012755,0.2631578947368421,0.9833333333333333,5,59,19,60,50,0.02
wood,1,Bubble_BAD,0.9815789473684211,0.9945191722520191,14.872355220131261,0.21052631578947367,0.9833333333333333,4,59,19,60,50,0.02
wood,1,Bubble_BAF,0.986842105263158,0.995966093979746,13.293704468379637,0.2631578947368421,1.0,5,60,19,60,50,0.02
wood,1,NBD,0.9824561403508772,0.9947919172354597,15.28640096866762,0.2631578947368421,0.9833333333333333,5,59,19,60,50,0.02
