gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6710856627083744,0.07924217100662645,69,88,0
0.001953125,0.01,0.680158707772732,0.07510743000602815,74,99,0
0.00390625,0.01,0.6987749038633309,0.07707715699507389,75,121,0
0.0078125,0.01,0.743218721499826,0.07850776499253698,77,125,0
0.015625,0.01,0.8238889045590876,0.08046217299124692,81,137,0
0.03125,0.01,0.9281772111433917,0.09822023300512228,109,217,0
0.0625,0.01,0.9879276788988238,0.16600720598944463,221,489,0
0.125,0.01,0.9988811478107165,0.4082375340076396,631,1133,0
0.25,0.01,0.999652121588206,1.035815121998894,1598,2399,0
0.5,0.01,0.9997179364228698,3.1965867319959216,3668,4773,0
