category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
leather,1,PatchScore_same_centers,1.0,1.0000000000000002,1.163905382156372,0.84375,1.0,27,92,32,92,49,0.02040816326530612
leather,1,PatchScore_byte_budget,1.0,1.0000000000000002,1.2604296207427979,1.0,1.0,32,92,32,92,49,0.02040816326530612
leather,1,RBF_SVDD,1.0,1.0000000000000002,0.09222321248153792,0.25,1.0,8,92,32,92,49,0.02040816326530612
leather,1,DeepSVDD_head,1.0,1.0000000000000002,0.012188364053145051,0.09375,1.0,3,92,32,92,49,0.02040816326530612
leather,1,DROCC_head,0.23777173913043478,0.6260098227415695,-0.05264730751514435,0.03125,0.010869565217391304,1,1,32,92,49,0.02040816326530612
leather,1,Bubble_B,1.0,1.0,7.451801860858893,0.8125,1.0,26,92,32,92,49,0.02040816326530612
leather,1,Bubble_BA,1.0,1.0,14.73942582060557,0.78125,1.0,25,92,32,92,49,0.02040816326530612
leather,1,Bubble_BAD,0.9585597826086957,0.977049350115579,17.785908822735884,0.65625,1.0,21,92,32,92,49,0.02040816326530612
leather,1,Bubble_BAF,1.0,1.0000000000000002,14.984793217813964,0.78125,1.0,25,92,32,92,49,0.02040816326530612
leather,1,NBD,0.9786005434782609,0.9904885625733677,17.863222268335313,0.78125,1.0,25,92,32,92,49,0.02040816326530612
