gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7464729787772992,0.08606518599845003,70,110,0
0.001953125,0.01,0.7477064725382438,0.0820147049962543,69,115,0
0.00390625,0.01,0.7518144472956751,0.08244537499558646,72,110,0
0.0078125,0.01,0.7710657606361304,0.09348305799358059,79,144,0
0.015625,0.01,0.8121455082104428,0.1267802749935072,113,241,0
0.03125,0.01,0.8950428969482043,0.23884452199854422,274,526,0
0.0625,0.01,0.9495919558585446,0.7395955930114724,1017,1484,0
0.125,0.01,0.9551096377713411,3.1805204450065503,3254,4067,0
0.25,0.01,0.9562329981607727,3.9558522059960524,5640,7926,0
0.5,0.01,0.9611669732045507,4.14340587699553,5800,10614,0
