gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.48065820203672743,0.1195855539990589,55,78,0
0.001953125,0.01,0.47775367215563536,0.13364727499720175,67,113,0
0.00390625,0.01,0.476319190051096,0.17895991299883462,103,190,0
0.0078125,0.01,0.4803262557646027,0.46773430799657945,338,549,0
0.015625,0.01,0.48634870955886716,1.4868862029979937,1269,1947,0
0.03125,0.01,0.48721414091119253,3.6095805340009974,3439,4639,0
0.0625,0.01,0.4820689736932579,4.427745088993106,4886,9260,0
0.125,0.01,0.48129838413296816,4.600756824991549,5000,9151,0
0.25,0.01,0.4829877535536034,6.456063852994703,5000,9150,0
0.5,0.01,0.48896278645185004,5.099911883997265,5000,9150,0
