track,dataset,class_or_category,seed,variant,auroc,average_precision,pixel_auroc,test_count,memory_bytes,selected_epoch,nu,selected_gamma,paper_reference_auroc_percent
Gaussian_OCSVM_equiv_SVDD,mnist,1,8,nu_0.1,0.9993943761771812,0.9999191520101528,,9000,,,0.1,0.5,99.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.01,0.9994241666178272,0.9999229159256722,,9000,,,0.01,0.5,99.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.1,0.9994239198497182,0.9999228867348386,,9000,,,0.1,0.5,99.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.01,0.9994047793675832,0.9999181445429772,,9000,,,0.01,0.25,99.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.1,0.9993488048144008,0.9999101120109416,,9000,,,0.1,0.25,99.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.01,0.9144208242811638,0.9890399156414538,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.1,0.9142419530556792,0.9890173894618428,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.01,0.9163255036056184,0.9893594983757062,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.1,0.9160095199388884,0.9893205082217028,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.01,0.9144309869288884,0.9890910898221352,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.1,0.9142952792101372,0.9890736663434628,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.01,0.915854844346672,0.9892208661930192,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.1,0.9156498116379246,0.9891957113346482,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.01,0.9138973812059824,0.9890846891503948,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.1,0.9136726584149796,0.989056491509218,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.01,0.914352648289168,0.9891715596588672,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.1,0.9140281177254524,0.9891319779564712,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.01,0.9133845271225453,0.988997923227672,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.1,0.91313523372212,0.9889684356042224,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.01,0.915499883455144,0.9889964077579316,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.1,0.915361697390785,0.988977363243503,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.01,0.9140614979675438,0.9892323169193518,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.1,0.9138220428957756,0.989204141379366,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.01,0.9140591651375614,0.9888250394260648,,9000,,,0.01,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.1,0.9137743257346184,0.9887882561455618,,9000,,,0.1,0.5,82.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.01,0.933940351203196,0.9909147958266868,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.1,0.9339909930446468,0.9909194093822182,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.01,0.9348551656160932,0.9913309192929066,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.1,0.9348368308410218,0.9913273260983416,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.01,0.9325061863189252,0.9908871026624748,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.1,0.9325100424393598,0.9908877345732774,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.01,0.934793774214378,0.9909502337569416,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.1,0.9347836848902282,0.990947723677468,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.01,0.9330776475219348,0.9909989797319148,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.1,0.9330667893049588,0.9909952243512232,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.01,0.9291504432714144,0.990655943253982,,9000,,,0.01,0.5,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.1,0.9290757634358884,0.9906445500260314,,9000,,,0.1,0.5,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.01,0.9270679173408676,0.9904072697190502,,9000,,,0.01,0.5,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.1,0.9268513513568422,0.9903790831412852,,9000,,,0.1,0.5,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.01,0.9324475048576856,0.9908618695572624,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.1,0.9324254415975226,0.9908582940542596,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.01,0.9327287648278424,0.9908392963121108,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.1,0.9326661724734372,0.9908310771372068,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.01,0.9330391250355016,0.9907945205233464,,9000,,,0.01,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.1,0.9330517208056796,0.9907960004785856,,9000,,,0.1,0.125,88.1
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.01,0.9600514736545616,0.9952649267096548,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.1,0.9590788884098154,0.9951022605002636,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.01,0.9593355351545008,0.9952483208190618,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.1,0.9585305642633228,0.9951129927240212,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.01,0.959347240391647,0.9951751098008298,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.1,0.9584636897579272,0.9950237875695602,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.01,0.958583338271443,0.9951353239094094,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.1,0.9576796291696734,0.9949823420842216,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.01,0.9598270414811024,0.9952963419882066,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.1,0.959052773893832,0.995162429033684,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.01,0.9602226984739378,0.9953148404892966,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.1,0.9594137271999448,0.9951835717718328,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.01,0.9610662554934613,0.9955214505033476,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.1,0.960227234777295,0.9953825532045204,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.01,0.9602858383752334,0.9953358846453866,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.1,0.95937553661947,0.9951887461389356,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.01,0.9600361976758088,0.9953480186418772,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.1,0.9590183822077764,0.9951891123835672,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.01,0.9602550146091788,0.9954248301334868,,9000,,,0.01,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.1,0.9594401193668524,0.9952946916175104,,9000,,,0.1,0.0625,94.9
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.01,0.9488283742948072,0.9939057595064202,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.1,0.948714150218501,0.993892782817504,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.01,0.950150308714972,0.9941014039852476,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.1,0.9499507730555355,0.9940801312235992,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.01,0.9489514118759684,0.9939850120335538,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.1,0.9488128329584106,0.9939690593477506,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.01,0.9509519653804104,0.9941892753262512,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.1,0.9507415820702696,0.9941643623481942,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.01,0.9502127521117129,0.9941360917873694,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.1,0.9500783048098368,0.9941182357773328,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.01,0.9504450356397136,0.9942031620606342,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.1,0.9502981970515728,0.9941862357472058,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.01,0.9499082220526974,0.993957187491946,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.1,0.9497441287381988,0.9939371805521284,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.01,0.9506132532465256,0.9940694655795796,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.1,0.9504383874609532,0.9940474151867138,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.01,0.9499833841463414,0.9940574240420184,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.1,0.9497961890243904,0.9940354230337258,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.01,0.9499936683882726,0.9939794451374256,,9000,,,0.01,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.1,0.9498122274339024,0.9939569332434164,,9000,,,0.1,0.5,77.1
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.01,0.9796293756770652,0.9974342666710648,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.1,0.9795956658648992,0.9974297487118172,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.01,0.9791022863977912,0.9974476615920768,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.1,0.979042880479874,0.9974404469009284,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.01,0.9799518572002106,0.9974340889004424,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.1,0.9798610003003956,0.997423286725114,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.01,0.9800386475933114,0.9974173278199864,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.1,0.97999865955593,0.9974124748992588,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.01,0.9802428899638336,0.9975265336956792,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.1,0.9802481919240827,0.9975272015518688,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.01,0.9776205724512912,0.9974828270797677,,9000,,,0.01,0.5,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.1,0.9775186150843422,0.9974725021733368,,9000,,,0.1,0.5,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.01,0.9774795579768404,0.9974044567136312,,9000,,,0.01,0.5,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.1,0.9773363878168638,0.9973892727302088,,9000,,,0.1,0.5,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.01,0.976889976874613,0.9972682229636886,,9000,,,0.01,0.25,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.1,0.9766643564040932,0.9972422612518276,,9000,,,0.1,0.25,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.01,0.9790402483447086,0.997303531391806,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.1,0.9789883965264382,0.9972967071264542,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.01,0.9795287121253504,0.9974632130225792,,9000,,,0.01,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.1,0.9795144863705888,0.9974615416454954,,9000,,,0.1,0.125,96.5
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.01,0.9556087196529082,0.9945396260428238,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.1,0.955636593905088,0.9945429026828424,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.01,0.9565167905214744,0.9947283367643904,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.1,0.9565480161264706,0.994731564400442,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.01,0.9565834254843908,0.9947022047955854,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.1,0.9565522758312526,0.9946987957647176,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.01,0.95429108777747,0.9943746517822742,,9000,,,0.01,0.125,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.1,0.9542671654867466,0.9943718223222217,,9000,,,0.1,0.125,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.01,0.9575268239436858,0.9948624639246728,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.1,0.9575241204281018,0.9948624275979604,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.01,0.9568220605071598,0.994697358219972,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.1,0.9568294028314138,0.9946983795732304,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.01,0.9579308782612672,0.9949293451610564,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.1,0.9579507106679864,0.99493178774492,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.01,0.956501383941592,0.9946055011922168,,9000,,,0.01,0.125,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.1,0.9564832801512304,0.9946031678028798,,9000,,,0.1,0.125,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.01,0.9580886329070384,0.994946646929148,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.1,0.9580239365673956,0.9949393335914998,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.01,0.9564987408483864,0.9946345359169227,,9000,,,0.01,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.1,0.95650179381983,0.9946347654333711,,9000,,,0.1,0.25,93.7
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.01,0.9038061670338168,0.9870082949127528,,9000,,,0.01,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.1,0.9136460362102377,0.9877658323662616,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.01,0.9023044082323504,0.9867426000490596,,9000,,,0.01,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.1,0.913004777852398,0.9875781806008352,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.01,0.9135017561266108,0.987743597502346,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.1,0.9131863963455136,0.9876672035933936,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.01,0.9026391259854096,0.9869855882296376,,9000,,,0.01,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.1,0.9065792148940232,0.9868110930744902,,9000,,,0.1,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.01,0.9054862490274308,0.9874571064741856,,9000,,,0.01,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.1,0.9056728401860228,0.9866828040008556,,9000,,,0.1,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.01,0.91156481000231,0.9873558454459116,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.1,0.9112431588393126,0.9872764261899268,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.01,0.9108914459955924,0.9873615219322368,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.1,0.9105428178950412,0.9872760275926572,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.01,0.9167280259009488,0.9885750155308743,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.1,0.9165019581230296,0.9885115337225794,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.01,0.912591483511522,0.9876849751065088,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.1,0.912197556978256,0.987592564916074,,9000,,,0.1,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.01,0.9142041202791652,0.9875612025924588,,9000,,,0.01,0.0625,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.1,0.9076136658030642,0.9865076623962196,,9000,,,0.1,0.03125,88.9
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.01,0.9546426141218564,0.9929598781893504,,9000,,,0.01,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.1,0.954644359576558,0.9929603188888688,,9000,,,0.1,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.01,0.9564895194159628,0.9937945673141276,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.1,0.956367757644079,0.9937793336004817,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.01,0.9557786008230452,0.9939473084845134,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.1,0.9556316872427985,0.9939284621172546,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.01,0.9543782015891374,0.9936823859024364,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.1,0.9542617517419884,0.9936680832978522,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.01,0.957837274153192,0.994175889880939,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.1,0.9576714909263068,0.9941527887464532,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.01,0.9540417519690418,0.9928988399367744,,9000,,,0.01,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.1,0.9540262517167548,0.9928971637920392,,9000,,,0.1,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.01,0.9558097546758292,0.9937684332890264,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.1,0.9556602660077678,0.9937501670049708,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.01,0.953748190956312,0.9930883055796832,,9000,,,0.01,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.1,0.9537449117230404,0.993087398157547,,9000,,,0.1,0.125,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.01,0.9550539119508908,0.9936241219532734,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.1,0.9549553755163636,0.9936094479877352,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.01,0.9566149072896776,0.9940250781130708,,9000,,,0.01,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.1,0.956469676663443,0.99400796015633,,9000,,,0.1,0.5,93.1
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.01,0.6958293697307961,0.9479522336381576,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.1,0.6957524851839811,0.947918066612206,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.01,0.6995833536321161,0.9470087284977404,,9000,,,0.01,0.125,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.1,0.6993651445452003,0.946965448667814,,9000,,,0.1,0.125,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.01,0.6981298577148478,0.9483362291421588,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.1,0.6979708086839663,0.9482827375699978,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.01,0.697785673166147,0.948361708222594,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.1,0.6977050982300004,0.948397013995174,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.01,0.7025610915660359,0.94813877695973,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.1,0.7025231937407462,0.9482027101666362,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.01,0.7014265621174227,0.9483425295288312,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.1,0.7012949828824023,0.9482857232468812,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.01,0.6981432174078934,0.9482250060750036,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.1,0.6980441189972615,0.9481778896295988,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.01,0.7056973634990786,0.9505615727559672,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.1,0.7055302096177558,0.9505065849976674,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.01,0.6964929878693812,0.946998168130102,,9000,,,0.01,0.125,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.1,0.6962728349093932,0.9469600672681444,,9000,,,0.1,0.125,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.01,0.7035445737039175,0.9499674761327104,,9000,,,0.01,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.1,0.7034614325314612,0.9500120964770542,,9000,,,0.1,0.25,61.6
Gaussian_OCSVM_equiv_SVDD,cifar10,1,1,nu_0.01,0.4687187851162036,0.9055945045948082,,9000,,,0.01,0.125,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,1,nu_0.1,0.4685194112373788,0.9055314234426576,,9000,,,0.1,0.125,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,2,nu_0.01,0.4618944918354112,0.9021500791154008,,9000,,,0.01,0.0625,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,2,nu_0.1,0.4619483655962977,0.9021407370699466,,9000,,,0.1,0.0625,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,3,nu_0.01,0.467037296166475,0.9046026452640126,,9000,,,0.01,0.125,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,3,nu_0.1,0.4668981282644536,0.9045585108347692,,9000,,,0.1,0.125,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,4,nu_0.01,0.4711314288155109,0.895325843400666,,9000,,,0.01,0.5,63.8
Gaussian_OCSVM_equiv_SVDD,cifar10,1,4,nu_0.1,0.4708394313489755,0.8952592228032543,,9000,,,0.1,0.5,63.8
