track,dataset,class_or_category,seed,variant,auroc,average_precision,pixel_auroc,test_count,memory_bytes,selected_epoch,nu,selected_gamma
DeepSVDD,cifar10,1,2,one-class,0.6355725555555556,0.9401088823036476,,10000,,,0.1,
DeepSVDD,cifar10,1,2,soft-boundary,0.6428801666666667,0.9416821611678294,,10000,,,0.1,
DeepSVDD,cifar10,1,3,one-class,0.624689,0.9366697617660817,,10000,,,0.1,
DeepSVDD,cifar10,1,3,soft-boundary,0.6328756111111111,0.9383023292612226,,10000,,,0.1,
DeepSVDD,cifar10,1,4,one-class,0.5915952222222223,0.929118754726276,,10000,,,0.1,
DeepSVDD,cifar10,1,4,soft-boundary,0.5997894444444445,0.9312064861729035,,10000,,,0.1,
DeepSVDD,cifar10,1,5,one-class,0.6087332777777777,0.9346238964459745,,10000,,,0.1,
DeepSVDD,cifar10,1,5,soft-boundary,0.6142198333333333,0.9359604589339582,,10000,,,0.1,
DeepSVDD,cifar10,1,6,one-class,0.5983195555555556,0.9305202892706368,,10000,,,0.1,
DeepSVDD,cifar10,1,6,soft-boundary,0.614088388888889,0.9337209126260697,,10000,,,0.1,
DeepSVDD,cifar10,1,7,one-class,0.6202343333333333,0.934608187966262,,10000,,,0.1,
DeepSVDD,cifar10,1,7,soft-boundary,0.6238601666666668,0.9354600588593276,,10000,,,0.1,
DeepSVDD,cifar10,1,8,one-class,0.6092188888888889,0.9326814267894323,,10000,,,0.1,
DeepSVDD,cifar10,1,8,soft-boundary,0.6090565555555556,0.9325988501707746,,10000,,,0.1,
DeepSVDD,cifar10,1,9,one-class,0.5890757777777778,0.9291164220656009,,10000,,,0.1,
DeepSVDD,cifar10,1,9,soft-boundary,0.6016871666666667,0.9318139373088545,,10000,,,0.1,
DeepSVDD,cifar10,1,10,one-class,0.5815186666666666,0.9255399618909206,,10000,,,0.1,
DeepSVDD,cifar10,1,10,soft-boundary,0.5822544444444444,0.9258044607145224,,10000,,,0.1,
DeepSVDD,cifar10,2,1,one-class,0.4705801111111111,0.8885225238519345,,10000,,,0.1,
DeepSVDD,cifar10,2,1,soft-boundary,0.45837811111111115,0.8856467778966619,,10000,,,0.1,
DeepSVDD,cifar10,2,2,one-class,0.47336694444444444,0.8872590219162615,,10000,,,0.1,
DeepSVDD,cifar10,2,2,soft-boundary,0.4753341111111111,0.8875575063174141,,10000,,,0.1,
DeepSVDD,cifar10,2,3,one-class,0.4592774444444444,0.883973818612785,,10000,,,0.1,
DeepSVDD,cifar10,2,3,soft-boundary,0.4706287222222222,0.8864694920537275,,10000,,,0.1,
DeepSVDD,cifar10,2,4,one-class,0.4832852222222222,0.8917141834945327,,10000,,,0.1,
DeepSVDD,cifar10,2,4,soft-boundary,0.49093877777777783,0.8948063253458014,,10000,,,0.1,
DeepSVDD,cifar10,2,5,one-class,0.4801206111111111,0.889548099011875,,10000,,,0.1,
DeepSVDD,cifar10,2,5,soft-boundary,0.4787686666666667,0.8893288918789295,,10000,,,0.1,
DeepSVDD,cifar10,2,6,one-class,0.49084622222222224,0.8930547769229181,,10000,,,0.1,
DeepSVDD,cifar10,2,6,soft-boundary,0.47791188888888886,0.889143854529489,,10000,,,0.1,
DeepSVDD,cifar10,2,7,one-class,0.47626738888888887,0.8890891305640124,,10000,,,0.1,
DeepSVDD,cifar10,2,7,soft-boundary,0.46892272222222225,0.886509188499939,,10000,,,0.1,
DeepSVDD,cifar10,2,8,one-class,0.48153838888888884,0.8909884632861134,,10000,,,0.1,
DeepSVDD,cifar10,2,8,soft-boundary,0.4962081111111111,0.894230778949687,,10000,,,0.1,
DeepSVDD,cifar10,2,9,one-class,0.4868325,0.8912765054803601,,10000,,,0.1,
DeepSVDD,cifar10,2,9,soft-boundary,0.49650527777777775,0.8953941112869557,,10000,,,0.1,
DeepSVDD,cifar10,2,10,one-class,0.4820361111111111,0.8896082152998679,,10000,,,0.1,
DeepSVDD,cifar10,2,10,soft-boundary,0.48811083333333327,0.8922210822729673,,10000,,,0.1,
DeepSVDD,cifar10,3,1,one-class,0.5900761111111111,0.9247454389090225,,10000,,,0.1,
DeepSVDD,cifar10,3,1,soft-boundary,0.593673611111111,0.9255529133362379,,10000,,,0.1,
DeepSVDD,cifar10,3,2,one-class,0.5916931666666667,0.9266811647744551,,10000,,,0.1,
DeepSVDD,cifar10,3,2,soft-boundary,0.5931129444444444,0.927034905913251,,10000,,,0.1,
DeepSVDD,cifar10,3,3,one-class,0.562279388888889,0.9202723994286442,,10000,,,0.1,
DeepSVDD,cifar10,3,3,soft-boundary,0.5656984444444444,0.9207803599001381,,10000,,,0.1,
DeepSVDD,cifar10,3,4,one-class,0.5960580555555556,0.9283302394140553,,10000,,,0.1,
DeepSVDD,cifar10,3,4,soft-boundary,0.5946155555555556,0.9279679508389456,,10000,,,0.1,
DeepSVDD,cifar10,3,5,one-class,0.5744763888888889,0.923658324054154,,10000,,,0.1,
DeepSVDD,cifar10,3,5,soft-boundary,0.5803398333333333,0.9250889138495655,,10000,,,0.1,
DeepSVDD,cifar10,3,6,one-class,0.5682933333333333,0.9226979687871963,,10000,,,0.1,
DeepSVDD,cifar10,3,6,soft-boundary,0.5770012222222223,0.924249576695301,,10000,,,0.1,
DeepSVDD,cifar10,3,7,one-class,0.6132587777777777,0.9312101772054522,,10000,,,0.1,
DeepSVDD,cifar10,3,7,soft-boundary,0.6129623333333333,0.9317194971475772,,10000,,,0.1,
DeepSVDD,cifar10,3,8,one-class,0.5897892222222223,0.9269425653734927,,10000,,,0.1,
DeepSVDD,cifar10,3,8,soft-boundary,0.5927398888888888,0.9275048154246642,,10000,,,0.1,
DeepSVDD,cifar10,3,9,one-class,0.5746721111111112,0.9235175622609899,,10000,,,0.1,
DeepSVDD,cifar10,3,9,soft-boundary,0.5795912222222221,0.9243084867568426,,10000,,,0.1,
DeepSVDD,cifar10,3,10,one-class,0.5822814444444444,0.9246543937890794,,10000,,,0.1,
DeepSVDD,cifar10,3,10,soft-boundary,0.5914728888888889,0.9263463762048816,,10000,,,0.1,
DeepSVDD,cifar10,4,1,one-class,0.5746534999999999,0.9176119461995069,,10000,,,0.1,
DeepSVDD,cifar10,4,1,soft-boundary,0.5758697777777777,0.9183458728444522,,10000,,,0.1,
DeepSVDD,cifar10,4,2,one-class,0.5699292222222223,0.9171715425012157,,10000,,,0.1,
DeepSVDD,cifar10,4,2,soft-boundary,0.5693726666666667,0.9171261183256304,,10000,,,0.1,
DeepSVDD,cifar10,4,3,one-class,0.5643397777777779,0.9162821184645351,,10000,,,0.1,
DeepSVDD,cifar10,4,3,soft-boundary,0.566037,0.9168080829043853,,10000,,,0.1,
DeepSVDD,cifar10,4,4,one-class,0.5593899999999999,0.9159543300972564,,10000,,,0.1,
DeepSVDD,cifar10,4,4,soft-boundary,0.5661457777777777,0.9171682415877576,,10000,,,0.1,
DeepSVDD,cifar10,4,5,one-class,0.5409805555555556,0.9116572890887451,,10000,,,0.1,
DeepSVDD,cifar10,4,5,soft-boundary,0.5472980000000001,0.9126837343847087,,10000,,,0.1,
DeepSVDD,cifar10,4,6,one-class,0.5710025555555556,0.9188315518592649,,10000,,,0.1,
DeepSVDD,cifar10,4,6,soft-boundary,0.5762837222222222,0.9197189955471621,,10000,,,0.1,
DeepSVDD,cifar10,4,7,one-class,0.5561845555555556,0.9164473391129955,,10000,,,0.1,
DeepSVDD,cifar10,4,7,soft-boundary,0.559368388888889,0.9175508961925805,,10000,,,0.1,
DeepSVDD,cifar10,4,8,one-class,0.5313493333333335,0.9081343253113371,,10000,,,0.1,
DeepSVDD,cifar10,4,8,soft-boundary,0.5499493333333334,0.9124497042638817,,10000,,,0.1,
DeepSVDD,cifar10,4,9,one-class,0.5863017222222222,0.9206957617799069,,10000,,,0.1,
DeepSVDD,cifar10,4,9,soft-boundary,0.5845877777777777,0.9203679321881543,,10000,,,0.1,
DeepSVDD,cifar10,4,10,one-class,0.5801865555555555,0.9203109020722837,,10000,,,0.1,
DeepSVDD,cifar10,4,10,soft-boundary,0.5805778333333333,0.9200393017808783,,10000,,,0.1,
DeepSVDD,cifar10,5,1,one-class,0.6354075,0.9348968196827643,,10000,,,0.1,
DeepSVDD,cifar10,5,1,soft-boundary,0.6450794444444444,0.9368586436041545,,10000,,,0.1,
DeepSVDD,cifar10,5,2,one-class,0.6341665555555556,0.9344215900726496,,10000,,,0.1,
DeepSVDD,cifar10,5,2,soft-boundary,0.6404552777777778,0.9353150502440971,,10000,,,0.1,
DeepSVDD,cifar10,5,3,one-class,0.6120227777777777,0.9307932008115424,,10000,,,0.1,
DeepSVDD,cifar10,5,3,soft-boundary,0.6163535,0.9316444408750777,,10000,,,0.1,
DeepSVDD,cifar10,5,4,one-class,0.6262177222222223,0.9333714879085804,,10000,,,0.1,
DeepSVDD,cifar10,5,4,soft-boundary,0.635597,0.9358472688170634,,10000,,,0.1,
DeepSVDD,cifar10,5,5,one-class,0.6221162222222223,0.9327105779932128,,10000,,,0.1,
DeepSVDD,cifar10,5,5,soft-boundary,0.6245,0.9332693707876085,,10000,,,0.1,
DeepSVDD,cifar10,5,6,one-class,0.6076582222222222,0.9295303759041206,,10000,,,0.1,
DeepSVDD,cifar10,5,6,soft-boundary,0.597987,0.9275643377219609,,10000,,,0.1,
DeepSVDD,cifar10,5,7,one-class,0.6533521111111111,0.9392705568831382,,10000,,,0.1,
DeepSVDD,cifar10,5,7,soft-boundary,0.6480934999999999,0.9383596124669593,,10000,,,0.1,
DeepSVDD,cifar10,5,8,one-class,0.6334888888888889,0.9363099706029516,,10000,,,0.1,
DeepSVDD,cifar10,5,8,soft-boundary,0.6490788888888889,0.939568412924253,,10000,,,0.1,
DeepSVDD,cifar10,5,9,one-class,0.6373122222222222,0.935675831491037,,10000,,,0.1,
DeepSVDD,cifar10,5,9,soft-boundary,0.6303227777777778,0.9344029967209775,,10000,,,0.1,
DeepSVDD,cifar10,5,10,one-class,0.6194994444444444,0.931215625316958,,10000,,,0.1,
DeepSVDD,cifar10,5,10,soft-boundary,0.6208971666666667,0.9316864432171301,,10000,,,0.1,
DeepSVDD,cifar10,6,1,one-class,0.5848393888888889,0.9255739400040783,,10000,,,0.1,
DeepSVDD,cifar10,6,1,soft-boundary,0.5943876666666666,0.928102978834324,,10000,,,0.1,
DeepSVDD,cifar10,6,2,one-class,0.6057922222222223,0.9336738825799025,,10000,,,0.1,
DeepSVDD,cifar10,6,2,soft-boundary,0.6137441666666666,0.9349717104077062,,10000,,,0.1,
DeepSVDD,cifar10,6,3,one-class,0.5085302222222221,0.9079467805185004,,10000,,,0.1,
DeepSVDD,cifar10,6,3,soft-boundary,0.5259988888888889,0.9119161690318762,,10000,,,0.1,
DeepSVDD,cifar10,6,4,one-class,0.585249,0.9279365304940124,,10000,,,0.1,
DeepSVDD,cifar10,6,4,soft-boundary,0.5921051111111111,0.929077571366097,,10000,,,0.1,
DeepSVDD,cifar10,6,5,one-class,0.5528704444444446,0.9182075905007316,,10000,,,0.1,
DeepSVDD,cifar10,6,5,soft-boundary,0.5567891666666667,0.9190700107496723,,10000,,,0.1,
DeepSVDD,cifar10,6,6,one-class,0.5194184444444445,0.9101839739947959,,10000,,,0.1,
DeepSVDD,cifar10,6,6,soft-boundary,0.5138423333333333,0.9096162011538858,,10000,,,0.1,
DeepSVDD,cifar10,6,7,one-class,0.566654611111111,0.9235045295472746,,10000,,,0.1,
DeepSVDD,cifar10,6,7,soft-boundary,0.5751555555555556,0.9255996278498414,,10000,,,0.1,
DeepSVDD,cifar10,6,8,one-class,0.4900457222222222,0.9011569792927471,,10000,,,0.1,
DeepSVDD,cifar10,6,8,soft-boundary,0.49748533333333333,0.9037209016877183,,10000,,,0.1,
DeepSVDD,cifar10,6,9,one-class,0.577663111111111,0.9241641875720199,,10000,,,0.1,
DeepSVDD,cifar10,6,9,soft-boundary,0.5720093333333334,0.9230996511647183,,10000,,,0.1,
DeepSVDD,cifar10,6,10,one-class,0.5780846666666666,0.9239966187599276,,10000,,,0.1,
DeepSVDD,cifar10,6,10,soft-boundary,0.5796717222222223,0.9250334259874489,,10000,,,0.1,
DeepSVDD,cifar10,7,1,one-class,0.5979715000000001,0.9304907474179309,,10000,,,0.1,
DeepSVDD,cifar10,7,1,soft-boundary,0.6107306666666668,0.9333974013251753,,10000,,,0.1,
DeepSVDD,cifar10,7,2,one-class,0.6156700555555557,0.9355362579159587,,10000,,,0.1,
DeepSVDD,cifar10,7,2,soft-boundary,0.6269284444444444,0.9375743412265154,,10000,,,0.1,
DeepSVDD,cifar10,7,3,one-class,0.5947091111111111,0.9314257226126874,,10000,,,0.1,
DeepSVDD,cifar10,7,3,soft-boundary,0.6006698888888888,0.932357051677834,,10000,,,0.1,
DeepSVDD,cifar10,7,4,one-class,0.6075677222222222,0.9339175984474687,,10000,,,0.1,
DeepSVDD,cifar10,7,4,soft-boundary,0.6122768888888889,0.9350131226514703,,10000,,,0.1,
DeepSVDD,cifar10,7,5,one-class,0.5911837777777778,0.9308081448831953,,10000,,,0.1,
DeepSVDD,cifar10,7,5,soft-boundary,0.5954626111111112,0.931826537441643,,10000,,,0.1,
DeepSVDD,cifar10,7,6,one-class,0.5898273333333334,0.9292588189725436,,10000,,,0.1,
DeepSVDD,cifar10,7,6,soft-boundary,0.5952232777777777,0.9298268386451876,,10000,,,0.1,
DeepSVDD,cifar10,7,7,one-class,0.6185804444444445,0.9358766777439447,,10000,,,0.1,
DeepSVDD,cifar10,7,7,soft-boundary,0.6253207222222222,0.93727254430335,,10000,,,0.1,
DeepSVDD,cifar10,7,8,one-class,0.6315444444444445,0.9405445940406223,,10000,,,0.1,
DeepSVDD,cifar10,7,8,soft-boundary,0.6586183888888889,0.9461307680322159,,10000,,,0.1,
DeepSVDD,cifar10,7,9,one-class,0.6067913333333332,0.9343221657577375,,10000,,,0.1,
DeepSVDD,cifar10,7,9,soft-boundary,0.598792,0.9322374577467412,,10000,,,0.1,
DeepSVDD,cifar10,7,10,one-class,0.6138506666666667,0.9342047274172529,,10000,,,0.1,
DeepSVDD,cifar10,7,10,soft-boundary,0.6183401111111111,0.9351576999475036,,10000,,,0.1,
DeepSVDD,cifar10,8,1,one-class,0.7756502222222222,0.9591098882742249,,10000,,,0.1,
DeepSVDD,cifar10,8,1,soft-boundary,0.7770766111111111,0.9592890571765585,,10000,,,0.1,
DeepSVDD,cifar10,8,2,one-class,0.7692007777777777,0.95858749352434,,10000,,,0.1,
DeepSVDD,cifar10,8,2,soft-boundary,0.7758878888888888,0.9602366113365686,,10000,,,0.1,
DeepSVDD,cifar10,8,3,one-class,0.7839772222222221,0.9613153310838187,,10000,,,0.1,
DeepSVDD,cifar10,8,3,soft-boundary,0.7721654444444445,0.9593691108553599,,10000,,,0.1,
DeepSVDD,cifar10,8,4,one-class,0.7547455,0.9549009754151401,,10000,,,0.1,
DeepSVDD,cifar10,8,4,soft-boundary,0.7671988333333334,0.9575951589238985,,10000,,,0.1,
DeepSVDD,cifar10,8,5,one-class,0.7572367777777779,0.9551690904589212,,10000,,,0.1,
DeepSVDD,cifar10,8,5,soft-boundary,0.7512982222222222,0.9540009609622678,,10000,,,0.1,
DeepSVDD,cifar10,8,6,one-class,0.7906125555555557,0.9633373491382923,,10000,,,0.1,
DeepSVDD,cifar10,8,6,soft-boundary,0.7957081111111111,0.9643627553363836,,10000,,,0.1,
DeepSVDD,cifar10,8,7,one-class,0.7827944444444443,0.9608135418158016,,10000,,,0.1,
DeepSVDD,cifar10,8,7,soft-boundary,0.7826862222222222,0.9605960395606001,,10000,,,0.1,
DeepSVDD,cifar10,8,8,one-class,0.7493983333333334,0.953119466743203,,10000,,,0.1,
DeepSVDD,cifar10,8,8,soft-boundary,0.7538702222222222,0.9541236748333546,,10000,,,0.1,
DeepSVDD,cifar10,8,9,one-class,0.7459991111111112,0.9518561984482447,,10000,,,0.1,
DeepSVDD,cifar10,8,9,soft-boundary,0.7499572222222223,0.9529104560445337,,10000,,,0.1,
DeepSVDD,cifar10,8,10,one-class,0.7524127222222222,0.9539077080649949,,10000,,,0.1,
DeepSVDD,cifar10,8,10,soft-boundary,0.7575162222222223,0.9550141188903267,,10000,,,0.1,
DeepSVDD,cifar10,9,1,one-class,0.715171,0.9537137312910096,,10000,,,0.1,
DeepSVDD,cifar10,9,1,soft-boundary,0.7156283888888889,0.9537558414695465,,10000,,,0.1,
DeepSVDD,cifar10,9,2,one-class,0.7141141111111111,0.9532733542957967,,10000,,,0.1,
DeepSVDD,cifar10,9,2,soft-boundary,0.7234655,0.9549341349204642,,10000,,,0.1,
DeepSVDD,cifar10,9,3,one-class,0.7203386666666666,0.954679191463824,,10000,,,0.1,
DeepSVDD,cifar10,9,3,soft-boundary,0.7226012222222222,0.954761168026331,,10000,,,0.1,
DeepSVDD,cifar10,9,4,one-class,0.7068073888888889,0.9502736927654176,,10000,,,0.1,
DeepSVDD,cifar10,9,4,soft-boundary,0.7091466666666667,0.9509152856379073,,10000,,,0.1,
DeepSVDD,cifar10,9,5,one-class,0.7146518888888889,0.9530666600513412,,10000,,,0.1,
DeepSVDD,cifar10,9,5,soft-boundary,0.7268692222222222,0.9558804709000515,,10000,,,0.1,
DeepSVDD,cifar10,9,6,one-class,0.7102119444444444,0.95199133768744,,10000,,,0.1,
DeepSVDD,cifar10,9,6,soft-boundary,0.7080517777777777,0.9515753475156419,,10000,,,0.1,
DeepSVDD,cifar10,9,7,one-class,0.7232902777777779,0.9554628607772442,,10000,,,0.1,
DeepSVDD,cifar10,9,7,soft-boundary,0.7220976666666667,0.9550452264174826,,10000,,,0.1,
DeepSVDD,cifar10,9,8,one-class,0.7218964444444445,0.9544643100793693,,10000,,,0.1,
DeepSVDD,cifar10,9,8,soft-boundary,0.7194825555555555,0.9536184340576231,,10000,,,0.1,
DeepSVDD,cifar10,9,9,one-class,0.702191888888889,0.950544047104615,,10000,,,0.1,
DeepSVDD,cifar10,9,9,soft-boundary,0.7006843333333334,0.9503289766614175,,10000,,,0.1,
DeepSVDD,cifar10,9,10,one-class,0.680914111111111,0.9452035704909141,,10000,,,0.1,
DeepSVDD,cifar10,9,10,soft-boundary,0.6982147222222223,0.948585498419657,,10000,,,0.1,
DROCC,cifar10,0,0,test_selected,0.8132125555555556,0.9711152797388168,,10000,,1.0,,
DROCC,cifar10,0,0,fixed_final_epoch,0.7425922222222221,0.9521848137358353,,10000,,5.0,,
DROCC,cifar10,0,1,test_selected,0.8118186666666667,0.9702412753076273,,10000,,2.0,,
DROCC,cifar10,0,1,fixed_final_epoch,0.7715891111111111,0.9615972306737979,,10000,,5.0,,
DROCC,cifar10,0,2,test_selected,0.8057816666666666,0.9687437470244726,,10000,,3.0,,
DROCC,cifar10,0,2,fixed_final_epoch,0.7951933333333333,0.966061222265926,,10000,,5.0,,
DROCC,cifar10,1,0,test_selected,0.7554525000000001,0.965092763169648,,10000,,4.0,,
DROCC,cifar10,1,0,fixed_final_epoch,0.7447817222222223,0.9627906746792182,,10000,,5.0,,
DROCC,cifar10,1,1,test_selected,0.7482003333333334,0.964523225100681,,10000,,5.0,,
DROCC,cifar10,1,1,fixed_final_epoch,0.7482003333333334,0.964523225100681,,10000,,5.0,,
DROCC,cifar10,1,2,test_selected,0.7055562777777777,0.9551381134956993,,10000,,4.0,,
DROCC,cifar10,1,2,fixed_final_epoch,0.7015763888888888,0.9545311142519625,,10000,,5.0,,
DROCC,cifar10,2,0,test_selected,0.702390111111111,0.948231364547141,,10000,,5.0,,
DROCC,cifar10,2,0,fixed_final_epoch,0.702390111111111,0.948231364547141,,10000,,5.0,,
DROCC,cifar10,2,1,test_selected,0.6835291666666667,0.9433647058649186,,10000,,1.0,,
DROCC,cifar10,2,1,fixed_final_epoch,0.6776188333333333,0.9422810282635338,,10000,,5.0,,
DROCC,cifar10,2,2,test_selected,0.6895901666666667,0.9453895485176145,,10000,,4.0,,
DROCC,cifar10,2,2,fixed_final_epoch,0.6842097222222222,0.9444025079618241,,10000,,5.0,,
DROCC,cifar10,3,0,test_selected,0.4620872222222222,0.8909719177577514,,10000,,4.0,,
DROCC,cifar10,3,0,fixed_final_epoch,0.4565334444444445,0.8887940450203691,,10000,,5.0,,
DROCC,cifar10,3,1,test_selected,0.5803050000000001,0.9221203934271984,,10000,,2.0,,
DROCC,cifar10,3,1,fixed_final_epoch,0.5802332222222222,0.9219027708922393,,10000,,5.0,,
DROCC,cifar10,3,2,test_selected,0.5046346666666667,0.8978915287464349,,10000,,3.0,,
DROCC,cifar10,3,2,fixed_final_epoch,0.5010293888888889,0.8974359525026312,,10000,,5.0,,
DROCC,cifar10,4,0,test_selected,0.633145111111111,0.9372381076118921,,10000,,3.0,,
DROCC,cifar10,4,0,fixed_final_epoch,0.6268855,0.9360860475805226,,10000,,5.0,,
DROCC,cifar10,4,1,test_selected,0.7088352222222223,0.9519202807236521,,10000,,5.0,,
DROCC,cifar10,4,1,fixed_final_epoch,0.7088352222222223,0.9519202807236521,,10000,,5.0,,
DROCC,cifar10,4,2,test_selected,0.5948622777777779,0.9287016564672298,,10000,,5.0,,
DROCC,cifar10,4,2,fixed_final_epoch,0.5948622777777779,0.9287016564672298,,10000,,5.0,,
DROCC,cifar10,5,0,test_selected,0.6722172777777778,0.9483187258183163,,10000,,3.0,,
DROCC,cifar10,5,0,fixed_final_epoch,0.6615778888888889,0.9460690592044304,,10000,,5.0,,
DROCC,cifar10,5,1,test_selected,0.673212,0.9474060996047126,,10000,,5.0,,
DROCC,cifar10,5,1,fixed_final_epoch,0.673212,0.9474060996047126,,10000,,5.0,,
DROCC,cifar10,5,2,test_selected,0.6419075,0.9381249350898672,,10000,,2.0,,
DROCC,cifar10,5,2,fixed_final_epoch,0.6181293333333333,0.9294968132143249,,10000,,5.0,,
DROCC,cifar10,6,0,test_selected,0.5640413333333333,0.9241164603019021,,10000,,4.0,,
DROCC,cifar10,6,0,fixed_final_epoch,0.5293713333333333,0.916388846681998,,10000,,5.0,,
DROCC,cifar10,6,1,test_selected,0.6702334444444444,0.9463424506312306,,10000,,3.0,,
DROCC,cifar10,6,1,fixed_final_epoch,0.6545417777777778,0.9435915637699249,,10000,,5.0,,
DROCC,cifar10,6,2,test_selected,0.5804015555555555,0.9258541975473434,,10000,,3.0,,
DROCC,cifar10,6,2,fixed_final_epoch,0.5710738888888889,0.9234420930206737,,10000,,5.0,,
DROCC,cifar10,7,0,test_selected,0.6015995555555556,0.9297984381587054,,10000,,5.0,,
DROCC,cifar10,7,0,fixed_final_epoch,0.6015995555555556,0.9297984381587054,,10000,,5.0,,
DROCC,cifar10,7,1,test_selected,0.6229862222222222,0.9346541058842952,,10000,,4.0,,
DROCC,cifar10,7,1,fixed_final_epoch,0.6031414444444444,0.9302965023531354,,10000,,5.0,,
DROCC,cifar10,7,2,test_selected,0.6295663333333333,0.9348347559853816,,10000,,4.0,,
DROCC,cifar10,7,2,fixed_final_epoch,0.6267097222222222,0.9346723438921836,,10000,,5.0,,
DROCC,cifar10,8,0,test_selected,0.6280704444444445,0.9409393670419565,,10000,,1.0,,
DROCC,cifar10,8,0,fixed_final_epoch,0.5291660555555556,0.9190306331755946,,10000,,5.0,,
DROCC,cifar10,8,1,test_selected,0.5696193888888889,0.9237657912435363,,10000,,3.0,,
DROCC,cifar10,8,1,fixed_final_epoch,0.5668109444444445,0.923165879402984,,10000,,5.0,,
DROCC,cifar10,8,2,test_selected,0.5470672777777777,0.9209380536624578,,10000,,3.0,,
DROCC,cifar10,8,2,fixed_final_epoch,0.5467650555555555,0.9207328958117342,,10000,,5.0,,
DROCC,cifar10,9,0,test_selected,0.7435524444444443,0.9621160313573852,,10000,,5.0,,
DROCC,cifar10,9,0,fixed_final_epoch,0.7435524444444443,0.9621160313573852,,10000,,5.0,,
DROCC,cifar10,9,1,test_selected,0.7407904999999999,0.9630858557418948,,10000,,4.0,,
DROCC,cifar10,9,1,fixed_final_epoch,0.7382071666666667,0.9626708068732074,,10000,,5.0,,
DROCC,cifar10,9,2,test_selected,0.7122392222222222,0.9549237192257467,,10000,,5.0,,
DROCC,cifar10,9,2,fixed_final_epoch,0.7122392222222222,0.9549237192257467,,10000,,5.0,,
Gaussian_OCSVM_equiv_SVDD,mnist,0,1,nu_0.01,0.9933690259420984,0.9991183212235578,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,1,nu_0.1,0.9933842326605393,0.9991202593007225,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,2,nu_0.01,0.9939960364945284,0.9991782553890259,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,2,nu_0.1,0.993991063810449,0.9991771149350503,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,3,nu_0.01,0.9945874838942074,0.9993060174246343,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,3,nu_0.1,0.994592887127835,0.9993066533251205,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,4,nu_0.01,0.9922858475615408,0.9990243137670742,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,0,4,nu_0.1,0.9921174669534063,0.9990022913293801,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,0,5,nu_0.01,0.9944063771931941,0.9992389882137249,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,5,nu_0.1,0.9944083071695174,0.9992391368937491,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,6,nu_0.01,0.9935388907442432,0.9991125757485275,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,6,nu_0.1,0.9935417685607861,0.9991128765655671,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,7,nu_0.01,0.9940661905911213,0.9991746967596192,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,7,nu_0.1,0.994053408133162,0.9991729110748226,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,8,nu_0.01,0.9947599594882933,0.9993026620198665,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,8,nu_0.1,0.9947553552510836,0.9993019489466675,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,9,nu_0.01,0.9931136496794271,0.9991444254642763,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,0,9,nu_0.1,0.9929413031346205,0.999123303868362,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,0,10,nu_0.01,0.9935458555670849,0.9991355107790436,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,0,10,nu_0.1,0.9935388511561271,0.999134325085953,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,1,1,nu_0.01,0.9993246059652363,0.9999023781008763,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,1,1,nu_0.1,0.9993496205591165,0.9999074163796375,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,2,nu_0.01,0.9996679868491476,0.9999566717632493,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,2,nu_0.1,0.9996681091826592,0.9999566868943404,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,3,nu_0.01,0.9993951532829626,0.999917149191656,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,1,3,nu_0.1,0.9994309350261337,0.9999233663095372,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,4,nu_0.01,0.9994082307559095,0.999919998501819,,9000,,,0.01,0.5
