gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.783112582781457,0.15936992499337066,70,98,0
0.001953125,0.01,0.791273307970504,0.09812295099254698,75,115,0
0.00390625,0.01,0.8032384575642291,0.10201982299622614,79,147,0
0.0078125,0.01,0.8089098680193509,0.11623800300003495,93,203,0
0.015625,0.01,0.822777229815415,0.14006354899902362,127,267,0
0.03125,0.01,0.8575454417359448,0.3312280960089993,369,663,0
0.0625,0.01,0.9033511812502935,1.334575118002249,1505,2085,0
0.125,0.01,0.9244633882861302,4.475270190989249,4781,5999,0
0.25,0.01,0.9237353811469634,5.240962961994228,6000,11018,0
0.5,0.01,0.9182870696538444,5.318581293991883,6000,10980,0
