gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4318590398365679,0.6484108610020485,504,483,0
0.001953125,0.1,0.4334320735444331,0.6734932649997063,512,509,0
0.00390625,0.1,0.4353830439223697,0.6642899830039823,522,540,0
0.0078125,0.1,0.43747701736465777,0.7258369080082048,581,685,0
0.015625,0.1,0.44421859039836575,1.3767764830117812,1341,2313,0
0.03125,0.1,0.45449438202247194,3.8591290000040317,3478,7078,0
0.0625,0.1,0.4639019407558733,4.702917535993038,4892,10507,0
0.125,0.1,0.4724106230847803,5.06789554200077,5000,13679,0
0.25,0.1,0.477093973442288,6.137646939008846,5000,13538,0
0.5,0.1,0.48723186925434114,5.503807183005847,5000,13504,0
