gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7466174965157439,0.09299963699595537,60,90,0
0.001953125,0.01,0.7489238890464855,0.10240731699741445,67,133,0
0.00390625,0.01,0.7535613414077629,0.12514403399836738,95,192,0
0.0078125,0.01,0.7605051862997816,0.23664046300109476,214,392,0
0.015625,0.01,0.774812220180318,0.6754101539991098,700,1125,0
0.03125,0.01,0.7831251002109054,2.5758890220022295,2051,2824,0
0.0625,0.01,0.788046226519814,4.650427688990021,3960,5171,0
0.125,0.01,0.7910186361449943,5.030457975008176,4919,9497,0
0.25,0.01,0.7881140615942475,5.200744389992906,5000,9153,0
0.5,0.01,0.7558800675884014,5.652981039995211,5000,9150,0
