gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7619605569876293,0.7295588330016471,502,489,0
0.001953125,0.1,0.7649823012123977,0.7469396599917673,506,493,0
0.00390625,0.1,0.7685590596825319,0.7354752059909515,509,520,0
0.0078125,0.1,0.7727648342974136,0.8046397309954045,537,589,0
0.015625,0.1,0.7760949197696074,0.9801036080025369,747,1083,0
0.03125,0.1,0.7831251002109054,2.2248487920005573,2069,3906,0
0.0625,0.1,0.7878612217713588,6.679874399997061,3993,7186,0
0.125,0.1,0.7910803043944794,5.299104058998637,4924,11248,0
0.25,0.1,0.7880832274695052,5.865961269999389,5000,13514,0
0.5,0.1,0.7589819805375005,6.288366708002286,5000,13500,0
