gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6784151936550842,0.7941831759962952,504,497,0
0.001953125,0.1,0.7004303446313618,0.7836874380009249,505,495,0
0.00390625,0.1,0.7229789806878401,0.7921626890019979,512,521,0
0.0078125,0.1,0.7380588256215102,0.8269893810065696,535,574,0
0.015625,0.1,0.7471873481049425,1.0963679109991062,802,1221,0
0.03125,0.1,0.7517634645706631,2.8311293329898035,2243,3843,0
0.0625,0.1,0.7542056407155815,6.557334904995514,4280,6830,0
0.125,0.1,0.7588291780773198,5.692698112994549,4986,11881,0
0.25,0.1,0.7596056952496117,6.53606188800768,5000,13535,0
0.5,0.1,0.7259190762409455,7.960934857008397,5000,13501,0
