gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8263937814099854,0.565233906992944,588,551,0
0.001953125,0.1,0.8327110046498521,0.5627069869951811,589,555,0
0.00390625,0.1,0.8406134047250011,0.5813332100078696,590,571,0
0.0078125,0.1,0.8559837490019258,0.5670160929876147,594,591,0
0.015625,0.1,0.8886149077074821,0.5728870860039024,601,612,0
0.03125,0.1,0.9251796533746653,0.6198928529920522,674,817,0
0.0625,0.1,0.9662533464844301,1.0172419099981198,1297,2240,0
0.125,0.1,0.9830562209384246,3.2587252840021392,3938,6313,0
0.25,0.1,0.985240242355925,3.890260867003235,5757,9647,0
0.5,0.1,0.9844065567610727,4.039226705004694,5800,15378,0
