gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7702310100696697,0.7249245840066578,586,555,0
0.001953125,0.1,0.7726473547137526,0.759573747011018,590,573,0
0.00390625,0.1,0.7756090222736205,0.7513886149972677,593,575,0
0.0078125,0.1,0.7897780159647986,0.7478913459926844,596,600,0
0.015625,0.1,0.8153047696950892,0.7358918760000961,606,632,0
0.03125,0.1,0.8496507112703203,0.8523532990075182,730,934,0
0.0625,0.1,0.8988708054795551,1.9856394360103877,2017,3407,0
0.125,0.1,0.9131808309592983,4.807188357997802,5560,8249,0
0.25,0.1,0.9182861817053564,5.080592220998369,5800,13824,0
0.5,0.1,0.9209751878073318,5.287333287997171,5800,15660,0
