gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8474903474903475,0.73688475000381,609,610,0
0.001953125,0.1,0.848968388030888,0.7483185939927353,606,605,0
0.00390625,0.1,0.8517133204633204,0.7528064170037396,608,608,0
0.0078125,0.1,0.8550615347490347,0.741297038999619,612,624,0
0.015625,0.1,0.8649855212355212,0.7720592440018663,627,677,0
0.03125,0.1,0.886100386100386,0.8349484700011089,698,872,0
0.0625,0.1,0.9169582528957528,1.5133640770072816,1533,2497,0
0.125,0.1,0.9332569176319175,4.756944786990061,4855,8520,0
0.25,0.1,0.9321408462033461,5.221358067006804,6000,13467,0
0.5,0.1,0.9311052123552123,5.312753558013355,6000,16203,0
