gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.47099080694586315,0.5901443110051332,504,476,0
0.001953125,0.1,0.47167517875383047,0.5907188749988563,512,506,0
0.00390625,0.1,0.47124616956077636,0.6056711010023719,522,559,0
0.0078125,0.1,0.4751685393258427,0.6501586090016644,581,716,0
0.015625,0.1,0.4832584269662921,1.2788931040122407,1341,2400,0
0.03125,0.1,0.4875893769152196,3.3086634680075804,3478,7190,0
0.0625,0.1,0.48566905005107247,4.350456578002195,4892,10532,0
0.125,0.1,0.4870275791624107,5.819021073999465,5000,13660,0
0.25,0.1,0.4894841675178754,5.465981365996413,5000,13537,0
0.5,0.1,0.4824514811031665,4.8770890809973935,5000,13504,0
